pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref
3.02443, 0.408445, 6.25645, 0.0403593, 6.94877e-310, -0.695769, 0.408445, 6.25645, 3.7202, 0, 0
3.02594, 0.408404, 6.25656, 0.040363, 6.94877e-310, -0.694261, 0.408404, 6.25656, 3.7202, 0, 0
3.02745, 0.408364, 6.25666, 0.0403667, 6.94877e-310, -0.692753, 0.408364, 6.25666, 3.7202, 0, 0
3.02896, 0.408324, 6.25677, 0.0403704, 6.94877e-310, -0.691244, 0.408324, 6.25677, 3.7202, 0, 0
3.03122, 0.408265, 6.25693, 0.0403759, 6.94877e-310, -0.688982, 0.408265, 6.25693, 3.7202, 0, 0
3.03424, 0.408186, 6.25714, 0.0403833, -0.04946, -0.700964, 0.408186, 6.25714, 3.7352, 0, 0
3.03499, 0.408166, 6.2572, 0.0403852, 6.94877e-310, -0.70021, 0.408166, 6.2572, 3.7352, 0, 0
3.0373, 0.408138, 6.25627, 0.0403909, 6.94877e-310, -0.697902, 0.408138, 6.25627, 3.7352, 0, 0
3.03952, 0.408046, 6.25648, 0.0403963, 6.94877e-310, -0.695676, 0.408046, 6.25648, 3.7352, 0, 0
3.04028, 0.408026, 6.25653, 0.0403982, 6.94877e-310, -0.694921, 0.408026, 6.25653, 3.7352, 0, 0
3.04326, 0.407948, 6.25674, 0.0404055, 6.94877e-310, -0.691939, 0.407948, 6.25674, 3.7352, 0, 0
3.04481, 0.407906, 6.25685, 0.0404093, 6.94877e-310, -0.690392, 0.407906, 6.25685, 3.7352, 0, 0
3.04636, 0.407866, 6.25696, 0.0404131, 6.94877e-310, -0.688844, 0.407866, 6.25696, 3.7352, 0, 0
3.04858, 0.407807, 6.25712, 0.0404186, -0.0494055, -0.701616, 0.407807, 6.25712, 3.7502, 0, 0
3.05085, 0.40779, 6.25708, 0.0404243, 6.94877e-310, -0.69935, 0.40779, 6.25708, 3.7502, 0, 0
3.05161, 0.407765, 6.25669, 0.0404261, 6.94877e-310, -0.698591, 0.407765, 6.25669, 3.7502, 0, 0
3.0546, 0.40765, 6.25652, 0.0404335, 6.94877e-310, -0.695603, 0.40765, 6.25652, 3.7502, 0, 0
3.05615, 0.407607, 6.25663, 0.0404373, 6.94877e-310, -0.694054, 0.407607, 6.25663, 3.7502, 0, 0
3.05766, 0.407567, 6.25674, 0.040441, 6.94877e-310, -0.692543, 0.407567, 6.25674, 3.7502, 0, 0
3.05989, 0.407509, 6.25689, 0.0404465, 6.94877e-310, -0.690314, 0.407509, 6.25689, 3.7502, 0, 0
3.06219, 0.407448, 6.25706, 0.0404522, -0.0492655, -0.703008, 0.407448, 6.25706, 3.7652, 0, 0
3.06291, 0.40743, 6.25711, 0.040454, 6.94877e-310, -0.70229, 0.40743, 6.25711, 3.7652, 0, 0
3.06594, 0.407368, 6.25625, 0.0404615, 6.94877e-310, -0.699259, 0.407368, 6.25625, 3.7652, 0, 0
3.06749, 0.407309, 6.25641, 0.0404654, 6.94877e-310, -0.697708, 0.407309, 6.25641, 3.7652, 0, 0
3.06976, 0.407248, 6.25657, 0.040471, 6.94877e-310, -0.69544, 0.407248, 6.25657, 3.7652, 0, 0
3.07203, 0.407188, 6.25673, 0.0404766, 6.94877e-310, -0.693171, 0.407188, 6.25673, 3.7652, 0, 0
3.07279, 0.407168, 6.25679, 0.0404785, 6.94877e-310, -0.692415, 0.407168, 6.25679, 3.7652, 0, 0
3.07434, 0.407126, 6.2569, 0.0404823, 6.94877e-310, -0.690864, 0.407126, 6.2569, 3.7652, 0, 0
3.07581, 0.407088, 6.257, 0.040486, 6.94877e-310, -0.689389, 0.407088, 6.257, 3.7652, 0, 0
3.07884, 0.407009, 6.25721, 0.0404935, -0.0494824, -0.701363, 0.407009, 6.25721, 3.7802, 0, 0
3.08039, 0.406968, 6.25732, 0.0404973, 6.94877e-310, -0.699812, 0.406968, 6.25732, 3.7802, 0, 0
3.08267, 0.406943, 6.25635, 0.040503, 6.94877e-310, -0.697534, 0.406943, 6.25635, 3.7802, 0, 0
3.08486, 0.40685, 6.25658, 0.0405085, 6.94877e-310, -0.695338, 0.40685, 6.25658, 3.7802, 0, 0
3.08569, 0.406828, 6.25664, 0.0405105, 6.94877e-310, -0.694505, 0.406828, 6.25664, 3.7802, 0, 0
3.08869, 0.40675, 6.25685, 0.040518, 6.94877e-310, -0.691515, 0.40675, 6.25685, 3.7802, 0, 0
3.09016, 0.40671, 6.25696, 0.0405216, 6.94877e-310, -0.690038, 0.40671, 6.25696, 3.7802, 0, 0
3.09171, 0.40667, 6.25707, 0.0405255, -0.0492538, -0.703486, 0.40667, 6.25707, 3.7952, 0, 0
3.09327, 0.406629, 6.25718, 0.0405294, 6.94877e-310, -0.701933, 0.406629, 6.25718, 3.7952, 0, 0
3.09555, 0.406606, 6.25644, 0.0405351, 6.94877e-310, -0.699655, 0.406606, 6.25644, 3.7952, 0, 0
3.09858, 0.406489, 6.25653, 0.0405426, 6.94877e-310, -0.696622, 0.406489, 6.25653, 3.7952, 0, 0
3.10005, 0.406449, 6.25664, 0.0405463, 6.94877e-310, -0.695145, 0.406449, 6.25664, 3.7952, 0, 0
3.10153, 0.406411, 6.25674, 0.04055, 6.94877e-310, -0.693667, 0.406411, 6.25674, 3.7952, 0, 0
3.10309, 0.406369, 6.25685, 0.0405539, 6.94877e-310, -0.692114, 0.406369, 6.25685, 3.7952, 0, 0
3.10464, 0.406329, 6.25696, 0.0405578, 6.94877e-310, -0.69056, 0.406329, 6.25696, 3.7952, 0, 0
3.10612, 0.406289, 6.25707, 0.0405614, -0.0492079, -0.704082, 0.406289, 6.25707, 3.8102, 0, 0
3.10839, 0.40623, 6.25723, 0.0405671, 6.94877e-310, -0.701808, 0.40623, 6.25723, 3.8102, 0, 0
3.11143, 0.406168, 6.25637, 0.0405747, 6.94877e-310, -0.698774, 0.406168, 6.25637, 3.8102, 0, 0
3.11298, 0.406111, 6.25652, 0.0405786, 6.94877e-310, -0.697218, 0.406111, 6.25652, 3.8102, 0, 0
3.11446, 0.40607, 6.25663, 0.0405823, 6.94877e-310, -0.695739, 0.40607, 6.25663, 3.8102, 0, 0
3.11605, 0.406027, 6.25675, 0.0405863, 6.94877e-310, -0.694147, 0.406027, 6.25675, 3.8102, 0, 0
3.11825, 0.405969, 6.2569, 0.0405918, 6.94877e-310, -0.691947, 0.405969, 6.2569, 3.8102, 0, 0
3.12125, 0.405892, 6.25711, 0.0405993, -0.0492466, -0.70395, 0.405892, 6.25711, 3.8252, 0, 0
3.12281, 0.405889, 6.25704, 0.0406033, 6.94877e-310, -0.702394, 0.405889, 6.25704, 3.8252, 0, 0
3.12433, 0.405846, 6.25624, 0.0406071, 6.94877e-310, -0.700869, 0.405846, 6.25624, 3.8252, 0, 0
3.12661, 0.40575, 6.25647, 0.0406128, 6.94877e-310, -0.698591, 0.40575, 6.25647, 3.8252, 0, 0
3.12889, 0.405689, 6.25663, 0.0406185, 6.94877e-310, -0.696314, 0.405689, 6.25663, 3.8252, 0, 0
3.12961, 0.405669, 6.25669, 0.0406203, 6.94877e-310, -0.695593, 0.405669, 6.25669, 3.8252, 0, 0
3.13116, 0.405629, 6.2568, 0.0406242, 6.94877e-310, -0.694036, 0.405629, 6.2568, 3.8252, 0, 0
3.13268, 0.405589, 6.2569, 0.0406281, 6.94877e-310, -0.692517, 0.405589, 6.2569, 3.8252, 0, 0
3.1342, 0.405549, 6.25701, 0.0406319, 6.94877e-310, -0.690999, 0.405549, 6.25701, 3.8252, 0, 0
3.138, 0.40545, 6.25728, 0.0406414, -0.0494759, -0.702201, 0.40545, 6.25728, 3.8402, 0, 0
3.13952, 0.405415, 6.25737, 0.0406453, 6.94877e-310, -0.700682, 0.405415, 6.25737, 3.8402, 0, 0
3.14104, 0.405406, 6.25661, 0.0406492, 6.94877e-310, -0.699157, 0.405406, 6.25661, 3.8402, 0, 0
3.14257, 0.405334, 6.25653, 0.0406529, 6.94877e-310, -0.697634, 0.405334, 6.25653, 3.8402, 0, 0
3.14409, 0.40529, 6.25665, 0.0406568, 6.94877e-310, -0.696114, 0.40529, 6.25665, 3.8402, 0, 0
3.14637, 0.40523, 6.25681, 0.0406625, 6.94877e-310, -0.693835, 0.40523, 6.25681, 3.8402, 0, 0
3.14944, 0.405148, 6.25703, 0.0406703, 6.94877e-310, -0.690756, 0.405148, 6.25703, 3.8402, 0, 0
3.15093, 0.40511, 6.25713, 0.040674, -0.0492529, -0.704274, 0.40511, 6.25713, 3.8552, 0, 0
3.15245, 0.405071, 6.25724, 0.0406779, 6.94877e-310, -0.702753, 0.405071, 6.25724, 3.8552, 0, 0
3.15393, 0.405067, 6.25675, 0.0406817, 6.94877e-310, -0.701267, 0.405067, 6.25675, 3.8552, 0, 0
3.15553, 0.404994, 6.25641, 0.0406857, 6.94877e-310, -0.699667, 0.404994, 6.25641, 3.8552, 0, 0
3.15778, 0.404929, 6.25659, 0.0406914, 6.94877e-310, -0.697423, 0.404929, 6.25659, 3.8552, 0, 0
3.16086, 0.404848, 6.2568, 0.0406992, 6.94877e-310, -0.694343, 0.404848, 6.2568, 3.8552, 0, 0
3.1623, 0.40481, 6.25691, 0.0407028, 6.94877e-310, -0.692897, 0.40481, 6.25691, 3.8552, 0, 0
3.16386, 0.404768, 6.25702, 0.0407068, 6.94877e-310, -0.691337, 0.404768, 6.25702, 3.8552, 0, 0
3.16538, 0.404728, 6.25713, 0.0407106, -0.0492125, -0.704815, 0.404728, 6.25713, 3.8702, 0, 0
3.16695, 0.404689, 6.25723, 0.0407146, 6.94877e-310, -0.703255, 0.404689, 6.25723, 3.8702, 0, 0
3.16919, 0.404666, 6.25678, 0.0407203, 6.94877e-310, -0.701006, 0.404666, 6.25678, 3.8702, 0, 0
3.17224, 0.404549, 6.25661, 0.040728, 6.94877e-310, -0.697956, 0.404549, 6.25661, 3.8702, 0, 0
3.17373, 0.40451, 6.25672, 0.0407318, 6.94877e-310, -0.696472, 0.40451, 6.25672, 3.8702, 0, 0
3.17533, 0.404468, 6.25683, 0.0407359, 6.94877e-310, -0.694873, 0.404468, 6.25683, 3.8702, 0, 0
3.17681, 0.404428, 6.25694, 0.0407396, 6.94877e-310, -0.693388, 0.404428, 6.25694, 3.8702, 0, 0
3.1791, 0.404368, 6.2571, 0.0407454, 6.94877e-310, -0.691103, 0.404368, 6.2571, 3.8702, 0, 0
3.18218, 0.404289, 6.25731, 0.0407533, -0.0494499, -0.703017, 0.404289, 6.25731, 3.8852, 0, 0
3.18367, 0.404288, 6.25723, 0.0407571, 6.94877e-310, -0.701531, 0.404288, 6.25723, 3.8852, 0, 0
3.1852, 0.404242, 6.25644, 0.040761, 6.94877e-310, -0.7, 0.404242, 6.25644, 3.8852, 0, 0
3.18672, 0.40417, 6.25659, 0.0407648, 6.94877e-310, -0.698477, 0.40417, 6.25659, 3.8852, 0, 0
3.18897, 0.40411, 6.25675, 0.0407706, 6.94877e-310, -0.696229, 0.40411, 6.25675, 3.8852, 0, 0
3.19133, 0.404048, 6.25692, 0.0407766, 6.94877e-310, -0.693866, 0.404048, 6.25692, 3.8852, 0, 0
3.19282, 0.404008, 6.25703, 0.0407804, 6.94877e-310, -0.692379, 0.404008, 6.25703, 3.8852, 0, 0
3.19511, 0.403948, 6.25719, 0.0407862, -0.0492282, -0.705092, 0.403948, 6.25719, 3.9002, 0, 0
3.19744, 0.403926, 6.25692, 0.0407922, 6.94877e-310, -0.702763, 0.403926, 6.25692, 3.9002, 0, 0
3.19816, 0.403904, 6.25653, 0.0407941, 6.94877e-310, -0.702035, 0.403904, 6.25653, 3.9002, 0, 0
3.19969, 0.403832, 6.25645, 0.0407979, 6.94877e-310, -0.700507, 0.403832, 6.25645, 3.9002, 0, 0
3.20122, 0.403788, 6.25657, 0.0408018, 6.94877e-310, -0.698981, 0.403788, 6.25657, 3.9002, 0, 0
3.20427, 0.403707, 6.25679, 0.0408096, 6.94877e-310, -0.695929, 0.403707, 6.25679, 3.9002, 0, 0
3.20656, 0.403647, 6.25695, 0.0408155, 6.94877e-310, -0.69364, 0.403647, 6.25695, 3.9002, 0, 0
3.20889, 0.403585, 6.25712, 0.0408215, 6.94877e-310, -0.691313, 0.403585, 6.25712, 3.9002, 0, 0
3.20961, 0.403567, 6.25717, 0.0408233, -0.0491918, -0.705588, 0.403567, 6.25717, 3.9152, 0, 0
3.21114, 0.403527, 6.25727, 0.0408272, 6.94877e-310, -0.704061, 0.403527, 6.25727, 3.9152, 0, 0
3.21263, 0.403528, 6.25702, 0.0408311, 6.94877e-310, -0.70257, 0.403528, 6.25702, 3.9152, 0, 0
3.21573, 0.403407, 6.25658, 0.040839, 6.94877e-310, -0.699471, 0.403407, 6.25658, 3.9152, 0, 0
3.21802, 0.403346, 6.25674, 0.0408449, 6.94877e-310, -0.697181, 0.403346, 6.25674, 3.9152, 0, 0
3.22035, 0.403283, 6.25691, 0.0408508, 6.94877e-310, -0.694851, 0.403283, 6.25691, 3.9152, 0, 0
3.22107, 0.403265, 6.25696, 0.0408527, 6.94877e-310, -0.694125, 0.403265, 6.25696, 3.9152, 0, 0
3.2226, 0.403225, 6.25707, 0.0408566, 6.94877e-310, -0.692597, 0.403225, 6.25707, 3.9152, 0, 0
3.22417, 0.403183, 6.25718, 0.0408607, 6.94877e-310, -0.691031, 0.403183, 6.25718, 3.9152, 0, 0
3.22566, 0.403146, 6.25728, 0.0408645, -0.0493388, -0.704541, 0.403146, 6.25728, 3.9302, 0, 0
3.22948, 0.403087, 6.25736, 0.0408744, 6.94877e-310, -0.70072, 0.403087, 6.25736, 3.9302, 0, 0
3.23102, 0.403042, 6.25656, 0.0408783, 6.94877e-310, -0.699185, 0.403042, 6.25656, 3.9302, 0, 0
3.23255, 0.402968, 6.25673, 0.0408822, 6.94877e-310, -0.697654, 0.402968, 6.25673, 3.9302, 0, 0
3.23407, 0.402926, 6.25684, 0.0408861, 6.94877e-310, -0.696125, 0.402926, 6.25684, 3.9302, 0, 0
3.23564, 0.402884, 6.25696, 0.0408902, 6.94877e-310, -0.694558, 0.402884, 6.25696, 3.9302, 0, 0
3.23713, 0.402846, 6.25706, 0.040894, 6.94877e-310, -0.693067, 0.402846, 6.25706, 3.9302, 0, 0
3.24096, 0.402746, 6.25733, 0.0409039, -0.0493972, -0.704243, 0.402746, 6.25733, 3.9452, 0, 0
3.24249, 0.402707, 6.25743, 0.0409078, 6.94877e-310, -0.702713, 0.402707, 6.25743, 3.9452, 0, 0
3.24402, 0.402702, 6.25668, 0.0409118, 6.94877e-310, -0.701177, 0.402702, 6.25668, 3.9452, 0, 0
3.24556, 0.402629, 6.25663, 0.0409158, 6.94877e-310, -0.699645, 0.402629, 6.25663, 3.9452, 0, 0
3.24709, 0.402585, 6.25675, 0.0409197, 6.94877e-310, -0.698114, 0.402585, 6.25675, 3.9452, 0, 0
3.24934, 0.402526, 6.25691, 0.0409255, 6.94877e-310, -0.695857, 0.402526, 6.25691, 3.9452, 0, 0
3.25244, 0.402444, 6.25713, 0.0409336, 6.94877e-310, -0.692757, 0.402444, 6.25713, 3.9452, 0, 0
3.25397, 0.402404, 6.25723, 0.0409375, -0.049189, -0.706226, 0.402404, 6.25723, 3.9602, 0, 0
3.25551, 0.402365, 6.25734, 0.0409415, 6.94877e-310, -0.704695, 0.402365, 6.25734, 3.9602, 0, 0
3.25708, 0.40236, 6.25682, 0.0409456, 6.94877e-310, -0.703121, 0.40236, 6.25682, 3.9602, 0, 0
3.25858, 0.402292, 6.25652, 0.0409494, 6.94877e-310, -0.701624, 0.402292, 6.25652, 3.9602, 0, 0
3.26015, 0.402243, 6.25665, 0.0409535, 6.94877e-310, -0.700054, 0.402243, 6.25665, 3.9602, 0, 0
3.26394, 0.402143, 6.25692, 0.0409633, 6.94877e-310, -0.696262, 0.402143, 6.25692, 3.9602, 0, 0
3.26551, 0.402101, 6.25703, 0.0409674, 6.94877e-310, -0.694692, 0.402101, 6.25703, 3.9602, 0, 0
3.26696, 0.402063, 6.25713, 0.0409712, 6.94877e-310, -0.693236, 0.402063, 6.25713, 3.9602, 0, 0
3.2685, 0.402023, 6.25724, 0.0409752, 6.94877e-310, -0.691703, 0.402023, 6.25724, 3.9602, 0, 0
3.27083, 0.401964, 6.2574, 0.0409812, -0.049432, -0.704366, 0.401964, 6.2574, 3.9752, 0, 0
