pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
0.336644, 5.63779e-05, -2.03292e-05, 0.336625, 5.63093e-05, -2.03292e-05, 0.305037, -0.000140653, 0.00503715, -0.000140653, -0.00264935, 5.58355e-05, -2.01254e-05, 0.339293, 6.11582e-07, -2.0377e-07, 0.3, 0, 0.00503715, -0.000140653, 0.00455765, -0.000124822, 0.00412373, -0.000110051, 0.00373105, -9.62836e-05, 0.00337567, -8.34674e-05, 0.00305405, -7.15521e-05, 0.00276298, -6.04905e-05, 0.00249953, -5.02384e-05, 0.00226108, -4.07538e-05, 0.00204524, -3.19978e-05, 0.00184985, -2.39336e-05, 0.00167296, -1.65268e-05, 0.0015128, -9.74517e-06, 0.00136777, -3.55877e-06, 0.00123641, 2.06037e-06, 0.00111742, 7.1382e-06, 0.00100961, 1.16988e-05, 0.000911888, 1.57643e-05, 0.000823287, 1.93552e-05, 0.000742919, 2.24902e-05, 0.00066998, 2.51864e-05, 0.000603741, 2.7459e-05, 0.000543539, 2.93221e-05, 0.000488772, 3.07879e-05, 0.000438894, 3.18672e-05, 0.000393404, 3.25695e-05, 0.000351848, 3.29026e-05, 0.000313811, 3.28731e-05, 0.000278912, 3.24861e-05, 0.000246802, 3.17455e-05, 0.00021716, 3.06536e-05, 0.00018969, 2.92116e-05, 0.000164117, 2.74193e-05, 0.000140184, 2.5275e-05, 0.000117654, 2.27759e-05, 9.63002e-05, 1.99178e-05, 7.59094e-05, 1.66951e-05, 5.62776e-05, 1.31009e-05, 3.72087e-05, 9.12701e-06, 1.85118e-05, 4.76397e-06
0.348602, 6.51841e-05, -4.32173e-05, 0.348562, 6.51131e-05, -4.32173e-05, 0.310821, -8.83817e-05, 0.0108205, -8.83817e-05, -0.00569116, 6.46447e-05, -4.30136e-05, 0.354293, 6.1158e-07, -2.0377e-07, 0.3, 0, 0.0108205, -8.83817e-05, 0.00979046, -7.47483e-05, 0.00885834, -6.20901e-05, 0.0080148, -5.03554e-05, 0.00725141, -3.94948e-05, 0.00656053, -2.94618e-05, 0.00593525, -2.02129e-05, 0.00536933, -1.17071e-05, 0.00485711, -3.90596e-06, 0.00439345, 3.22649e-06, 0.00397373, 9.72388e-06, 0.00359375, 1.56176e-05, 0.0032497, 2.09368e-05, 0.00293816, 2.57088e-05, 0.00265599, 2.99587e-05, 0.00240038, 3.37096e-05, 0.00216878, 3.69831e-05, 0.00195886, 3.97987e-05, 0.00176853, 4.21743e-05, 0.00159589, 4.41262e-05, 0.00143921, 4.56688e-05, 0.00129692, 4.68152e-05, 0.0011676, 4.75768e-05, 0.00104995, 4.79636e-05, 0.000942805, 4.79841e-05, 0.000845086, 4.76453e-05, 0.000755819, 4.69528e-05, 0.00067411, 4.59108e-05, 0.000599142, 4.45223e-05, 0.000530166, 4.27885e-05, 0.000466491, 4.07097e-05, 0.000407481, 3.82847e-05, 0.000352545, 3.55108e-05, 0.000301136, 3.23841e-05, 0.000252737, 2.88993e-05, 0.000206866, 2.50497e-05, 0.000163064, 2.08273e-05, 0.000120892, 1.62228e-05, 7.99294e-05, 1.12251e-05, 3.97658e-05, 5.82236e-06
0.36082, 6.98999e-05, -5.37078e-05, 0.360769, 6.98263e-05, -5.37078e-05, 0.31611, -6.70665e-05, 0.0161102, -6.70665e-05, -0.00847337, 6.93635e-05, -5.3504e-05, 0.369293, 6.11578e-07, -2.0377e-07, 0.3, 0, 0.0161102, -6.70665e-05, 0.0145767, -5.41887e-05, 0.0131889, -4.22636e-05, 0.0119329, -3.12401e-05, 0.0107964, -2.107e-05, 0.00976774, -1.17076e-05, 0.00883679, -3.11036e-06, 0.00799421, 4.76195e-06, 0.00723157, 1.19468e-05, 0.00654126, 1.84793e-05, 0.00591635, 2.43923e-05, 0.00535061, 2.97162e-05, 0.00483837, 3.44794e-05, 0.00437451, 3.87083e-05, 0.00395441, 4.24272e-05, 0.00357384, 4.56584e-05, 0.00322901, 4.84226e-05, 0.00291648, 5.07385e-05, 0.00263311, 5.26231e-05, 0.00237607, 5.40917e-05, 0.00214279, 5.51582e-05, 0.00193094, 5.58346e-05, 0.00173839, 5.61315e-05, 0.00156323, 5.6058e-05, 0.00140371, 5.56216e-05, 0.00125822, 5.48285e-05, 0.00112531, 5.36834e-05, 0.00100366, 5.21896e-05, 0.000892041, 5.0349e-05, 0.000789344, 4.81619e-05, 0.000694541, 4.56276e-05, 0.000606683, 4.27439e-05, 0.000524892, 3.95069e-05, 0.00044835, 3.59118e-05, 0.000376291, 3.19521e-05, 0.000307996, 2.762e-05, 0.00024278, 2.29062e-05, 0.000179992, 1.78002e-05, 0.000119004, 1.22898e-05, 5.92059e-05, 6.36174e-06
0.385883, 7.96531e-05, -7.42118e-05, 0.385811, 7.95744e-05, -7.42118e-05, 0.296977, -2.74862e-05, -0.003023, -2.74862e-05, 0.00158998, 7.91198e-05, -7.4008e-05, 0.384293, 6.11576e-07, -2.0377e-07, 0.3, 0, -0.003023, -2.74862e-05, -0.00273523, -1.58873e-05, -0.00247482, -5.20936e-06, -0.00223915, 4.59733e-06, -0.00202588, 1.358e-05, -0.00183286, 2.1783e-05, -0.00165817, 2.92478e-05, -0.00150007, 3.60133e-05, -0.00135697, 4.21159e-05, -0.00122743, 4.75894e-05, -0.00111017, 5.24654e-05, -0.00100401, 5.6773e-05, -0.000907893, 6.05395e-05, -0.000820854, 6.37898e-05, -0.000742023, 6.65469e-05, -0.000670612, 6.8832e-05, -0.000605907, 7.06642e-05, -0.000547261, 7.20608e-05, -0.000494088, 7.30376e-05, -0.000445856, 7.36085e-05, -0.000402082, 7.37857e-05, -0.000362329, 7.35798e-05, -0.0003262, 7.29999e-05, -0.000293332, 7.20536e-05, -0.000263398, 7.07467e-05, -0.000236098, 6.90838e-05, -0.000211159, 6.70679e-05, -0.000188331, 6.47006e-05, -0.000167387, 6.19818e-05, -0.000148116, 5.89102e-05, -0.000130327, 5.54832e-05, -0.000113841, 5.16963e-05, -9.84932e-05, 4.7544e-05, -8.41304e-05, 4.3019e-05, -7.0609e-05, 3.81129e-05, -5.77937e-05, 3.28155e-05, -4.55563e-05, 2.71152e-05, -3.37745e-05, 2.0999e-05, -2.23304e-05, 1.44521e-05, -1.11097e-05, 7.45872e-06
0.40369, 7.82362e-05, -7.65959e-05, 0.403614, 7.81539e-05, -7.65959e-05, 0.291642, -1.29966e-05, -0.00835829, -1.29966e-05, 0.00439614, 7.7706e-05, -7.63922e-05, 0.399293, 6.11574e-07, -2.0377e-07, 0.3, 0, -0.00835829, -1.29966e-05, -0.00756265, -2.48757e-06, -0.00684263, 7.16434e-06, -0.00619104, 1.60054e-05, -0.00560135, 2.40799e-05, -0.00506768, 3.14291e-05, -0.00458469, 3.80917e-05, -0.00414755, 4.4104e-05, -0.00375188, 4.94998e-05, -0.00339373, 5.43106e-05, -0.00306951, 5.85657e-05, -0.00277599, 6.22923e-05, -0.00251024, 6.55154e-05, -0.00226958, 6.82583e-05, -0.00205162, 7.05421e-05, -0.00185418, 7.23863e-05, -0.00167527, 7.38085e-05, -0.00151312, 7.48246e-05, -0.00136611, 7.5449e-05, -0.00123275, 7.56943e-05, -0.00111172, 7.55714e-05, -0.00100181, 7.50901e-05, -0.000901911, 7.42583e-05, -0.000811035, 7.30825e-05, -0.00072827, 7.15679e-05, -0.000652787, 6.97182e-05, -0.000583833, 6.75356e-05, -0.000520717, 6.5021e-05, -0.000462808, 6.2174e-05, -0.000409527, 5.89926e-05, -0.000360341, 5.54735e-05, -0.000314759, 5.16123e-05, -0.000272324, 4.74027e-05, -0.000232612, 4.28375e-05, -0.000195227, 3.79078e-05, -0.000159794, 3.26034e-05, -0.000125959, 2.69126e-05, -9.33832e-05, 2.08222e-05, -6.17415e-05, 1.43177e-05, -3.07171e-05, 7.38318e-06
0.421307, 7.86067e-05, -7.89801e-05, 0.421228, 7.85208e-05, -7.89801e-05, 0.286666, -5.4426e-06, -0.0133339, -5.4426e-06, 0.0070131, 7.80795e-05, -7.87764e-05, 0.414293, 6.11572e-07, -2.0377e-07, 0.3, 0, -0.0133339, -5.4426e-06, -0.0120646, 4.63677e-06, -0.0109159, 1.38806e-05, -0.00987647, 2.23342e-05, -0.00893575, 3.00407e-05, -0.0080844, 3.70404e-05, -0.00731389, 4.33712e-05, -0.00661652, 4.90684e-05, -0.00598531, 5.41649e-05, -0.00541396, 5.86915e-05, -0.00489675, 6.26767e-05, -0.0044285, 6.61469e-05, -0.00400454, 6.91265e-05, -0.00362063, 7.16381e-05, -0.00327292, 7.37021e-05, -0.00295794, 7.53375e-05, -0.00267254, 7.65613e-05, -0.00241386, 7.73889e-05, -0.00217933, 7.7834e-05, -0.00196658, 7.79088e-05, -0.00177351, 7.76239e-05, -0.00159816, 7.69884e-05, -0.0014388, 7.60098e-05, -0.00129383, 7.46944e-05, -0.0011618, 7.30467e-05, -0.00104138, 7.10703e-05, -0.00093138, 6.87669e-05, -0.000830692, 6.61371e-05, -0.00073831, 6.31802e-05, -0.000653312, 5.98938e-05, -0.000574846, 5.62745e-05, -0.00050213, 5.23174e-05, -0.000434434, 4.80161e-05, -0.000371083, 4.3363e-05, -0.000311443, 3.83491e-05, -0.000254917, 3.29639e-05, -0.00020094, 2.71954e-05, -0.000148973, 2.10304e-05, -9.84952e-05, 1.4454e-05, -4.90026e-05, 7.4501e-06
0.427059, 8.14455e-05, -8.42253e-05, 0.426974, 8.13584e-05, -8.42253e-05, 0.304248, 3.34909e-06, 0.00424778, 3.34909e-06, -0.00223417, 8.09214e-05, -8.40216e-05, 0.429293, 6.1157e-07, -2.0377e-07, 0.3, 0, 0.00424778, 3.34909e-06, 0.00384342, 1.32282e-05, 0.0034775, 2.22719e-05, 0.00314635, 3.05254e-05, 0.00284667, 3.80319e-05, 0.00257545, 4.4832e-05, 0.00232999, 5.09636e-05, 0.00210783, 5.64618e-05, 0.00190674, 6.13599e-05, 0.00172473, 6.56883e-05, 0.00155996, 6.94757e-05, 0.00141079, 7.27484e-05, 0.00127573, 7.55306e-05, 0.00115343, 7.78449e-05, 0.00104266, 7.97117e-05, 0.000942312, 8.11497e-05, 0.000851392, 8.21757e-05, 0.000768986, 8.28051e-05, 0.00069427, 8.30513e-05, 0.000626496, 8.29263e-05, 0.000564987, 8.24404e-05, 0.000509129, 8.16025e-05, 0.000458361, 8.04198e-05, 0.000412177, 7.88983e-05, 0.000370115, 7.70424e-05, 0.000331754, 7.4855e-05, 0.00029671, 7.23377e-05, 0.000264634, 6.94906e-05, 0.000235204, 6.63125e-05, 0.000208126, 6.28009e-05, 0.000183129, 5.89516e-05, 0.000159964, 5.47593e-05, 0.000138398, 5.02172e-05, 0.000118216, 4.53171e-05, 9.92165e-05, 4.00494e-05, 8.12091e-05, 3.4403e-05, 6.40137e-05, 2.83655e-05, 4.74584e-05, 2.19227e-05, 3.13777e-05, 1.50591e-05, 1.56108e-05, 7.75812e-06
0.444957, 8.546e-05, -7.99338e-05, 0.444875, 8.53693e-05, -7.99338e-05, 0.298739, -2.84537e-05, -0.00126131, -2.84537e-05, 0.000663398, 8.49389e-05, -7.973e-05, 0.444293, 6.11568e-07, -2.0377e-07, 0.3, 0, -0.00126131, -2.84537e-05, -0.00114124, -1.60682e-05, -0.00103258, -4.6678e-06, -0.000934256, 5.80061e-06, -0.00084527, 1.53876e-05, -0.000764737, 2.41406e-05, -0.000691851, 3.21041e-05, -0.000625884, 3.93196e-05, -0.000566175, 4.5826e-05, -0.000512129, 5.16595e-05, -0.000463204, 5.68539e-05, -0.00041891, 6.14404e-05, -0.000378806, 6.5448e-05, -0.00034249, 6.89035e-05, -0.000309599, 7.18315e-05, -0.000279804, 7.42545e-05, -0.000252806, 7.6193e-05, -0.000228337, 7.76656e-05, -0.000206152, 7.86891e-05, -0.000186027, 7.92782e-05, -0.000167763, 7.9446e-05, -0.000151177, 7.9204e-05, -0.000136102, 7.85617e-05, -0.000122389, 7.75272e-05, -0.000109899, 7.61068e-05, -9.85087e-05, 7.43054e-05, -8.81031e-05, 7.21259e-05, -7.85786e-05, 6.95702e-05, -6.98398e-05, 6.66381e-05, -6.17995e-05, 6.33283e-05, -5.43771e-05, 5.96376e-05, -4.74985e-05, 5.55615e-05, -4.10949e-05, 5.10939e-05, -3.51023e-05, 4.62271e-05, -2.94607e-05, 4.09518e-05, -2.41136e-05, 3.52571e-05, -1.90078e-05, 2.91306e-05, -1.4092e-05, 2.25583e-05, -9.31707e-06, 1.55243e-05, -4.63536e-06, 8.01162e-06
0.456923, 8.9302e-05, -8.66095e-05, 0.456832, 8.92089e-05, -8.66095e-05, 0.304508, -1.81568e-05, 0.00450756, -1.81568e-05, -0.0023708, 8.87841e-05, -8.64057e-05, 0.459293, 6.11566e-07, -2.0377e-07, 0.3, 0, 0.00450756, -1.81568e-05, 0.00407847, -5.94125e-06, 0.00369017, 5.28386e-06, 0.00333877, 1.5572e-05, 0.00302076, 2.49741e-05, 0.00273296, 3.3538e-05, 0.00247248, 4.13083e-05, 0.00223674, 4.83271e-05, 0.00202335, 5.46333e-05, 0.00183021, 6.02634e-05, 0.00165536, 6.52511e-05, 0.00149707, 6.9628e-05, 0.00135375, 7.34231e-05, 0.00122396, 7.66631e-05, 0.00110642, 7.93726e-05, 0.000999941, 8.15742e-05, 0.000903461, 8.32883e-05, 0.000816015, 8.45333e-05, 0.000736729, 8.53258e-05, 0.00066481, 8.56806e-05, 0.00059954, 8.56104e-05, 0.000540265, 8.51264e-05, 0.000486393, 8.42379e-05, 0.000437384, 8.29528e-05, 0.00039275, 8.12769e-05, 0.000352043, 7.92147e-05, 0.000314856, 7.67688e-05, 0.000280818, 7.39406e-05, 0.000249588, 7.07295e-05, 0.000220854, 6.71335e-05, 0.000194329, 6.31491e-05, 0.000169747, 5.8771e-05, 0.000146862, 5.39924e-05, 0.000125446, 4.88051e-05, 0.000105284, 4.3199e-05, 8.61755e-05, 3.71624e-05, 6.79285e-05, 3.06823e-05, 5.03608e-05, 2.37435e-05, 3.32967e-05, 1.63294e-05, 1.65655e-05, 8.42198e-06
0.46888, 9.10895e-05, -9.18547e-05, 0.468783, 9.09939e-05, -9.18547e-05, 0.310292, -5.29029e-06, 0.0102917, -5.29029e-06, -0.00541302, 9.05746e-05, -9.1651e-05, 0.474293, 6.11564e-07, -2.0377e-07, 0.3, 0, 0.0102917, -5.29029e-06, 0.00931198, 6.33721e-06, 0.00842541, 1.6999e-05, 0.0076231, 2.67474e-05, 0.00689701, 3.56322e-05, 0.0062399, 4.37001e-05, 0.00564519, 5.09949e-05, 0.00510692, 5.75574e-05, 0.00461973, 6.34256e-05, 0.00417873, 6.86352e-05, 0.00377953, 7.32189e-05, 0.00341811, 7.72075e-05, 0.00309088, 8.0629e-05, 0.00279456, 8.35096e-05, 0.00252618, 8.58729e-05, 0.00228307, 8.77407e-05, 0.00206278, 8.91327e-05, 0.00186313, 9.00667e-05, 0.0016821, 9.05586e-05, 0.0015179, 9.06223e-05, 0.00136887, 9.02701e-05, 0.00123353, 8.95125e-05, 0.00111053, 8.83582e-05, 0.000998637, 8.68143e-05, 0.000896728, 8.48862e-05, 0.000803785, 8.25776e-05, 0.000718881, 7.98909e-05, 0.000641165, 7.68266e-05, 0.000569861, 7.33836e-05, 0.000504255, 6.95594e-05, 0.000443692, 6.53498e-05, 0.000387566, 6.07492e-05, 0.000335316, 5.57501e-05, 0.000286418, 5.03438e-05, 0.000240385, 4.45195e-05, 0.000196756, 3.82652e-05, 0.000155095, 3.15671e-05, 0.000114984, 2.44096e-05, 7.6023e-05, 1.67756e-05, 3.78224e-05, 8.64629e-06
0.481051, 9.62213e-05, -0.000100438, 0.480943, 9.61232e-05, -0.000100438, 0.315672, 7.20592e-06, 0.0156716, 7.20592e-06, -0.00824264, 9.57094e-05, -0.000100234, 0.489293, 6.11562e-07, -2.0377e-07, 0.3, 0, 0.0156716, 7.20592e-06, 0.0141798, 1.86857e-05, 0.0128297, 2.91883e-05, 0.011608, 3.87667e-05, 0.0105024, 4.74716e-05, 0.00950177, 5.53504e-05, 0.00859617, 6.24473e-05, 0.00777653, 6.88037e-05, 0.00703466, 7.44582e-05, 0.00636314, 7.94467e-05, 0.00575525, 8.38024e-05, 0.00520491, 8.75562e-05, 0.00470662, 9.07365e-05, 0.0042554, 9.33695e-05, 0.00384673, 9.54792e-05, 0.00347653, 9.70872e-05, 0.00314109, 9.82133e-05, 0.00283706, 9.88752e-05, 0.00256141, 9.90887e-05, 0.00231137, 9.88678e-05, 0.00208444, 9.82243e-05, 0.00187836, 9.71685e-05, 0.00169106, 9.5709e-05, 0.00152067, 9.38524e-05, 0.00136549, 9.16038e-05, 0.00122396, 8.89664e-05, 0.00109467, 8.59421e-05, 0.00097633, 8.25309e-05, 0.000867752, 7.87311e-05, 0.000767851, 7.45395e-05, 0.000675629, 6.99514e-05, 0.000590164, 6.49601e-05, 0.0005106, 5.95576e-05, 0.000436142, 5.3734e-05, 0.000366045, 4.7478e-05, 0.000299609, 4.07763e-05, 0.000236169, 3.3614e-05, 0.000175091, 2.59746e-05, 0.000115764, 1.78396e-05, 5.75938e-05, 9.18914e-06
0.506113, 0.000103495, -0.000117127, 0.505985, 0.000103392, -0.000117127, 0.296541, 4.19999e-05, -0.00345938, 4.19999e-05, 0.0018195, 0.000102986, -0.000116923, 0.504293, 6.1156e-07, -2.0377e-07, 0.3, 0, -0.00345938, 4.19999e-05, -0.00313008, 5.21934e-05, -0.00283207, 6.14511e-05, -0.00256238, 6.98244e-05, -0.00231832, 7.7362e-05, -0.00209744, 8.41096e-05, -0.00189754, 9.011e-05, -0.00171661, 9.54027e-05, -0.00155285, 0.000100025, -0.00140462, 0.000104011, -0.00127043, 0.000107392, -0.00114895, 0.000110198, -0.00103895, 0.000112455, -0.000939348, 0.000114189, -0.000849137, 0.000115422, -0.000767418, 0.000116173, -0.000693372, 0.000116462, -0.000626261, 0.000116305, -0.000565412, 0.000115715, -0.000510217, 0.000114706, -0.000460125, 0.000113287, -0.000414633, 0.000111468, -0.000373288, 0.000109256, -0.000335676, 0.000106655, -0.000301421, 0.000103671, -0.00027018, 0.000100303, -0.00024164, 9.65527e-05, -0.000215517, 9.24185e-05, -0.00019155, 8.78972e-05, -0.000169497, 8.29838e-05, -0.00014914, 7.76721e-05, -0.000130274, 7.19537e-05, -0.000112711, 6.58189e-05, -9.62751e-05, 5.92562e-05, -8.08018e-05, 5.22524e-05, -6.61365e-05, 4.47924e-05, -5.21326e-05, 3.68595e-05, -3.865e-05, 2.84352e-05, -2.55539e-05, 1.9499e-05, -1.27134e-05, 1.00291e-05
0.523915, 0.00011248, -0.000140492, 0.52376, 0.000112373, -0.000140492, 0.291212, 9.53739e-05, -0.00878775, 9.53739e-05, 0.00462202, 0.000111974, -0.000140288, 0.519293, 6.11558e-07, -2.0377e-07, 0.3, 0, -0.00878775, 9.53739e-05, -0.00795122, 0.000103323, -0.00719421, 0.000110422, -0.00650913, 0.00011672, -0.00588915, 0.00012226, -0.00532806, 0.000127085, -0.00482025, 0.000131234, -0.00436065, 0.000134743, -0.00394465, 0.000137646, -0.0035681, 0.000139974, -0.00322722, 0.000141755, -0.00291863, 0.000143015, -0.00263921, 0.000143779, -0.00238619, 0.000144069, -0.00215703, 0.000143903, -0.00194944, 0.0001433, -0.00176135, 0.000142274, -0.00159087, 0.00014084, -0.0014363, 0.00013901, -0.00129609, 0.000136792, -0.00116884, 0.000134196, -0.00105328, 0.000131227, -0.000948251, 0.00012789, -0.000852706, 0.000124188, -0.000765689, 0.000120122, -0.000686328, 0.000115691, -0.00061383, 0.000110894, -0.000547471, 0.000105726, -0.000486587, 0.000100182, -0.000430568, 9.42553e-05, -0.000378855, 8.79361e-05, -0.000330931, 8.12142e-05, -0.000286316, 7.40775e-05, -0.000244564, 6.6512e-05, -0.000205258, 5.8502e-05, -0.000168004, 5.00301e-05, -0.000132431, 4.10769e-05, -9.81813e-05, 3.16213e-05, -6.49138e-05, 2.16403e-05, -3.22954e-05, 1.11092e-05
0.541499, 0.000116199, -0.000150029, 0.541331, 0.000116089, -0.000150029, 0.2863, 0.000116949, -0.0136996, 0.000116949, 0.00720549, 0.000115696, -0.000149825, 0.534293, 6.11556e-07, -2.0377e-07, 0.3, 0, -0.0136996, 0.000116949, -0.0123955, 0.000124002, -0.0112154, 0.000130239, -0.0101474, 0.000135707, -0.00918089, 0.000140448, -0.00830618, 0.000144503, -0.00751453, 0.000147911, -0.00679803, 0.000150705, -0.00614951, 0.000152919, -0.00556248, 0.000154581, -0.00503108, 0.00015572, -0.00454999, 0.00015636, -0.0041144, 0.000156523, -0.00371995, 0.000156231, -0.0033627, 0.000155503, -0.00303908, 0.000154353, -0.00274585, 0.000152798, -0.00248008, 0.000150849, -0.00223911, 0.000148517, -0.00202053, 0.000145811, -0.00182216, 0.000142738, -0.00164201, 0.000139303, -0.00147827, 0.000135511, -0.00132933, 0.000131362, -0.00119367, 0.000126857, -0.00106995, 0.000121994, -0.00095693, 0.000116771, -0.00085348, 0.000111182, -0.000758564, 0.000105221, -0.000671234, 9.88807e-05, -0.000590616, 9.215e-05, -0.000515905, 8.50179e-05, -0.000446352, 7.74712e-05, -0.000381263, 6.9495e-05, -0.000319987, 6.10725e-05, -0.00026191, 5.21853e-05, -0.000206453, 4.2813e-05, -0.00015306, 3.29334e-05, -0.000101197, 2.25225e-05, -5.03469e-05, 1.15544e-05
0.547233, 0.00011734, -0.000152413, 0.547061, 0.000117229, -0.000152413, 0.303917, 0.000121522, 0.00391673, 0.000121522, -0.00206005, 0.000116841, -0.000152209, 0.549293, 6.11555e-07, -2.0377e-07, 0.3, 0, 0.00391673, 0.000121522, 0.00354388, 0.000128428, 0.00320648, 0.000134523, 0.00290114, 0.000139852, 0.00262481, 0.000144458, 0.00237473, 0.00014838, 0.0021484, 0.000151658, 0.00194355, 0.000154326, 0.00175814, 0.000156415, 0.00159031, 0.000157956, 0.00143838, 0.000158976, 0.00130084, 0.000159499, 0.00117631, 0.000159548, 0.00106353, 0.000159143, 0.000961396, 0.000158304, 0.000868873, 0.000157045, 0.000785039, 0.000155382, 0.000709055, 0.000153327, 0.000640162, 0.00015089, 0.00057767, 0.000148081, 0.000520955, 0.000144905, 0.00046945, 0.000141368, 0.000422639, 0.000137474, 0.000380054, 0.000133224, 0.00034127, 0.000128618, 0.000305899, 0.000123655, 0.000273586, 0.00011833, 0.00024401, 0.00011264, 0.000216873, 0.000106578, 0.000191906, 0.000100134, 0.000168857, 9.32995e-05, 0.000147497, 8.60623e-05, 0.000127612, 7.8409e-05, 0.000109003, 7.03245e-05, 9.14841e-05, 6.17917e-05, 7.488e-05, 5.27919e-05, 5.90247e-05, 4.33045e-05, 4.37597e-05, 3.3307e-05, 2.89323e-05, 2.27751e-05, 1.43942e-05, 1.16826e-05
0.552956, 0.000117324, -0.000153367, 0.552779, 0.000117212, -0.000153367, 0.321556, 0.000125181, 0.0215563, 0.000125181, -0.0113378, 0.000116828, -0.000153163, 0.564293, 6.11553e-07, -2.0377e-07, 0.3, 0, 0.0215563, 0.000125181, 0.0195043, 0.000131855, 0.0176473, 0.00013773, 0.0159668, 0.00014285, 0.014446, 0.000147259, 0.0130697, 0.000150996, 0.011824, 0.000154098, 0.0106966, 0.000156599, 0.00967619, 0.000158531, 0.00875251, 0.000159924, 0.00791635, 0.000160803, 0.00715936, 0.000161193, 0.00647396, 0.000161118, 0.00585331, 0.000160595, 0.00529118, 0.000159644, 0.00478197, 0.000158281, 0.00432057, 0.000156519, 0.00390239, 0.000154371, 0.00352322, 0.000151847, 0.00317929, 0.000148955, 0.00286715, 0.000145702, 0.00258368, 0.000142092, 0.00232605, 0.000138129, 0.00209168, 0.000133815, 0.00187823, 0.000129149, 0.00168356, 0.00012413, 0.00150572, 0.000118753, 0.00134294, 0.000113014, 0.00119359, 0.000106905, 0.00105618, 0.000100419, 0.000929329, 9.35454e-05, 0.000811771, 8.62718e-05, 0.000702331, 7.8585e-05, 0.000599914, 7.04697e-05, 0.000503496, 6.19088e-05, 0.000412113, 5.28834e-05, 0.000324851, 4.3373e-05, 0.000240838, 3.33549e-05, 0.000159233, 2.28047e-05, 7.92203e-05, 1.16963e-05
0.584072, 0.000119565, -0.000157181, 0.583889, 0.000119446, -0.000157181, 0.290914, 0.000130871, -0.00908561, 0.000130871, 0.00477868, 0.000119071, -0.000156978, 0.579293, 6.11551e-07, -2.0377e-07, 0.3, 0, -0.00908561, 0.000130871, -0.00822073, 0.000137467, -0.00743806, 0.000143259, -0.00672977, 0.000148292, -0.00608877, 0.00015261, -0.00550866, 0.000156253, -0.00498364, 0.000159258, -0.00450846, 0.000161659, -0.00407836, 0.000163488, -0.00368904, 0.000164775, -0.00333661, 0.000165546, -0.00301755, 0.000165826, -0.00272867, 0.000165637, -0.00246707, 0.000164999, -0.00223015, 0.00016393, -0.00201552, 0.000162447, -0.00182105, 0.000160563, -0.00164479, 0.00015829, -0.00148498, 0.000155639, -0.00134002, 0.000152617, -0.00120846, 0.000149231, -0.00108898, 0.000145487, -0.000980393, 0.000141387, -0.00088161, 0.000136932, -0.000791642, 0.000132122, -0.000709592, 0.000126955, -0.000634637, 0.000121427, -0.000566028, 0.000115533, -0.00050308, 0.000109266, -0.000445163, 0.000102617, -0.000391697, 9.55745e-05, -0.000342148, 8.81278e-05, -0.000296021, 8.02623e-05, -0.000252854, 7.19625e-05, -0.000212215, 6.32109e-05, -0.000173699, 5.39882e-05, -0.000136919, 4.42732e-05, -0.000101509, 3.40429e-05, -6.71141e-05, 2.32723e-05, -3.33901e-05, 1.19347e-05
