pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
-0.236628, -8.79931e-06, 2.32313e-05, 0.311209, -6.34688e-06, 0.0112091, -6.34688e-06, -0.00591975, -9.09541e-06, 2.33232e-05, -0.230708, 2.96106e-07, -9.18569e-08, 0.3, 0, 0.0112091, -6.34688e-06, 0.0101373, -6.20741e-06, 0.00916678, -6.05982e-06, 0.00828796, -5.90445e-06, 0.00749202, -5.74167e-06, 0.006771, -5.57181e-06, 0.00611769, -5.39524e-06, 0.00552556, -5.21229e-06, 0.00498869, -5.02331e-06, 0.0045017, -4.82863e-06, 0.00405973, -4.62859e-06, 0.00365835, -4.42352e-06, 0.00329356, -4.21376e-06, 0.00296171, -3.99963e-06, 0.00265947, -3.78145e-06, 0.00238382, -3.55956e-06, 0.00213202, -3.33427e-06, 0.00190153, -3.1059e-06, 0.00169006, -2.87476e-06, 0.00149549, -2.64119e-06, 0.00131588, -2.40549e-06, 0.00114942, -2.16797e-06, 0.000994461, -1.92895e-06, 0.000849445, -1.68874e-06, 0.000712922, -1.44765e-06, 0.000583529, -1.206e-06, 0.000459971, -9.64079e-07, 0.000341013, -7.22212e-07, 0.000225465, -4.80704e-07, 0.000112172, -2.39868e-07
-0.224168, -8.869e-06, 2.37969e-05, 0.316019, -6.57031e-06, 0.0160193, -6.57031e-06, -0.00846008, -9.16373e-06, 2.38887e-05, -0.215708, 2.94732e-07, -9.18569e-08, 0.3, 0, 0.0160193, -6.57031e-06, 0.0144875, -6.42259e-06, 0.0131005, -6.26672e-06, 0.0118446, -6.10307e-06, 0.0107071, -5.93201e-06, 0.00967664, -5.7539e-06, 0.00874297, -5.56908e-06, 0.00789674, -5.37791e-06, 0.00712948, -5.18073e-06, 0.00643351, -4.97791e-06, 0.00580187, -4.76977e-06, 0.00522826, -4.55665e-06, 0.00470692, -4.33891e-06, 0.00423266, -4.11686e-06, 0.00380072, -3.89084e-06, 0.00340679, -3.66119e-06, 0.00304693, -3.42822e-06, 0.00271753, -3.19228e-06, 0.00241532, -2.95368e-06, 0.00213725, -2.71275e-06, 0.00188056, -2.46981e-06, 0.00164267, -2.22518e-06, 0.00142121, -1.97918e-06, 0.00121397, -1.73213e-06, 0.00101886, -1.48435e-06, 0.000833938, -1.23615e-06, 0.000657358, -9.87852e-07, 0.000487352, -7.39772e-07, 0.000322219, -4.92226e-07, 0.000160308, -2.45534e-07
-0.210028, -8.04931e-06, 2.28992e-05, 0.317648, -6.54142e-06, 0.017648, -6.54142e-06, -0.00932022, -8.34267e-06, 2.29911e-05, -0.200708, 2.93358e-07, -9.18569e-08, 0.3, 0, 0.017648, -6.54142e-06, 0.0159604, -6.38395e-06, 0.0144324, -6.21923e-06, 0.0130488, -6.04759e-06, 0.0117957, -5.86939e-06, 0.0106605, -5.68497e-06, 0.00963187, -5.49466e-06, 0.0086996, -5.29881e-06, 0.00785433, -5.09774e-06, 0.0070876, -4.89179e-06, 0.00639175, -4.68127e-06, 0.00575981, -4.46653e-06, 0.00518548, -4.24787e-06, 0.00466299, -4.02562e-06, 0.00418714, -3.8001e-06, 0.00375316, -3.57162e-06, 0.00335671, -3.3405e-06, 0.00299383, -3.10705e-06, 0.00266088, -2.87157e-06, 0.00235455, -2.63439e-06, 0.00207176, -2.3958e-06, 0.00180968, -2.15612e-06, 0.00156571, -1.91565e-06, 0.00133739, -1.67469e-06, 0.00112245, -1.43356e-06, 0.000918725, -1.19255e-06, 0.000724192, -9.5197e-07, 0.000536901, -7.12121e-07, 0.000354979, -4.73308e-07, 0.000176606, -2.35838e-07
-0.183108, -7.09811e-06, 2.18078e-05, 0.295077, -6.48594e-06, -0.00492278, -6.48594e-06, 0.00259981, -7.39009e-06, 2.18996e-05, -0.185708, 2.91984e-07, -9.18569e-08, 0.3, 0, -0.00492278, -6.48594e-06, -0.00445205, -6.31805e-06, -0.00402583, -6.14393e-06, -0.00363987, -5.96389e-06, -0.00329032, -5.77828e-06, -0.00297366, -5.58741e-06, -0.00268674, -5.39159e-06, -0.00242669, -5.19115e-06, -0.00219091, -4.9864e-06, -0.00197704, -4.77765e-06, -0.00178293, -4.56521e-06, -0.00160666, -4.34938e-06, -0.00144645, -4.13047e-06, -0.00130071, -3.90877e-06, -0.00116797, -3.6846e-06, -0.00104692, -3.45825e-06, -0.000936331, -3.23e-06, -0.000835107, -3.00017e-06, -0.000742235, -2.76904e-06, -0.000656785, -2.53691e-06, -0.000577902, -2.30406e-06, -0.000504799, -2.07079e-06, -0.000436744, -1.83739e-06, -0.000373056, -1.60415e-06, -0.000313098, -1.37134e-06, -0.000256272, -1.13928e-06, -0.000202008, -9.08228e-07, -0.000149765, -6.78489e-07, -9.90188e-05, -4.50346e-07, -4.92631e-05, -2.24092e-07
-0.17403, -6.79313e-06, 2.1279e-05, 0.30629, -6.38758e-06, 0.00629014, -6.38758e-06, -0.00332194, -7.08374e-06, 2.13708e-05, -0.170708, 2.9061e-07, -9.18569e-08, 0.3, 0, 0.00629014, -6.38758e-06, 0.00568865, -6.21966e-06, 0.00514405, -6.04581e-06, 0.00465089, -5.86634e-06, 0.00420424, -5.68158e-06, 0.00379963, -5.49185e-06, 0.00343302, -5.29744e-06, 0.00310074, -5.09867e-06, 0.00279946, -4.89584e-06, 0.00252618, -4.68926e-06, 0.00227816, -4.47922e-06, 0.00205293, -4.26603e-06, 0.00184822, -4.04997e-06, 0.001662, -3.83135e-06, 0.00149239, -3.61045e-06, 0.00133771, -3.38757e-06, 0.00119641, -3.16299e-06, 0.00106707, -2.937e-06, 0.000948399, -2.7099e-06, 0.000839214, -2.48195e-06, 0.000738421, -2.25345e-06, 0.000645013, -2.02468e-06, 0.000558054, -1.79592e-06, 0.000476676, -1.56745e-06, 0.000400065, -1.33956e-06, 0.000327454, -1.11253e-06, 0.000258118, -8.86628e-07, 0.000191364, -6.62145e-07, 0.000126522, -4.39359e-07, 6.29465e-05, -2.18555e-07
-0.161886, -6.5831e-06, 2.13632e-05, 0.311698, -6.52213e-06, 0.0116983, -6.52213e-06, -0.00617809, -6.87233e-06, 2.14551e-05, -0.155708, 2.89235e-07, -9.18569e-08, 0.3, 0, 0.0116983, -6.52213e-06, 0.0105797, -6.34588e-06, 0.00956683, -6.16395e-06, 0.00864966, -5.97669e-06, 0.00781898, -5.7844e-06, 0.00706649, -5.58739e-06, 0.00638467, -5.38598e-06, 0.0057667, -5.18047e-06, 0.0052064, -4.97117e-06, 0.00469815, -4.75838e-06, 0.00423689, -4.5424e-06, 0.003818, -4.32353e-06, 0.00343729, -4.10207e-06, 0.00309096, -3.8783e-06, 0.00277553, -3.65252e-06, 0.00248785, -3.42501e-06, 0.00222506, -3.19608e-06, 0.00198452, -2.96601e-06, 0.00176382, -2.73507e-06, 0.00156076, -2.50356e-06, 0.0013733, -2.27177e-06, 0.00119958, -2.03997e-06, 0.00103786, -1.80844e-06, 0.000886515, -1.57748e-06, 0.000744035, -1.34735e-06, 0.000608995, -1.11835e-06, 0.000480045, -8.90747e-07, 0.000355895, -6.64831e-07, 0.000235304, -4.4088e-07, 0.000117067, -2.19181e-07
-0.149503, -5.26892e-06, 1.88026e-05, 0.316653, -5.97015e-06, 0.0166529, -5.97015e-06, -0.00879472, -5.55678e-06, 1.88944e-05, -0.140708, 2.87861e-07, -9.18569e-08, 0.3, 0, 0.0166529, -5.97015e-06, 0.0150605, -5.79904e-06, 0.0136187, -5.62355e-06, 0.0123131, -5.44394e-06, 0.0111306, -5.26051e-06, 0.0100594, -5.07351e-06, 0.0090888, -4.88323e-06, 0.00820909, -4.68993e-06, 0.00741148, -4.49386e-06, 0.00668798, -4.29531e-06, 0.00603136, -4.09452e-06, 0.00543506, -3.89176e-06, 0.0048931, -3.68728e-06, 0.00440008, -3.48134e-06, 0.00395106, -3.2742e-06, 0.00354155, -3.06611e-06, 0.00316745, -2.85732e-06, 0.00282503, -2.64808e-06, 0.00251085, -2.43864e-06, 0.00222179, -2.22925e-06, 0.00195494, -2.02016e-06, 0.00170765, -1.81161e-06, 0.00147743, -1.60386e-06, 0.00126198, -1.39715e-06, 0.00105916, -1.19173e-06, 0.000866924, -9.87835e-07, 0.00068336, -7.85723e-07, 0.000506629, -5.85637e-07, 0.000334964, -3.87823e-07, 0.000166649, -1.92533e-07
-0.121226, -4.70585e-06, 1.90642e-05, 0.291513, -6.34676e-06, -0.00848728, -6.34676e-06, 0.00448229, -4.99234e-06, 1.9156e-05, -0.125708, 2.86487e-07, -9.18569e-08, 0.3, 0, -0.00848728, -6.34676e-06, -0.00767569, -6.15266e-06, -0.00694087, -5.95489e-06, -0.00627545, -5.75373e-06, -0.00567278, -5.54946e-06, -0.00512684, -5.34235e-06, -0.00463217, -5.13267e-06, -0.00418382, -4.92069e-06, -0.00377731, -4.70667e-06, -0.00340858, -4.49087e-06, -0.00307393, -4.27356e-06, -0.00277002, -4.05499e-06, -0.0024938, -3.83543e-06, -0.00224253, -3.61512e-06, -0.00201368, -3.39433e-06, -0.00180497, -3.1733e-06, -0.00161431, -2.95229e-06, -0.00143979, -2.73156e-06, -0.00127967, -2.51134e-06, -0.00113235, -2.2919e-06, -0.000996351, -2.07348e-06, -0.000870315, -1.85632e-06, -0.000752982, -1.64068e-06, -0.000643179, -1.42681e-06, -0.000539807, -1.21496e-06, -0.000441834, -1.00536e-06, -0.000348279, -7.98274e-07, -0.000258207, -5.93946e-07, -0.000170717, -3.92624e-07, -8.49337e-05, -1.94565e-07
-0.109441, -4.32646e-06, 1.85761e-05, 0.297601, -6.3009e-06, -0.00239936, -6.3009e-06, 0.00126715, -4.61157e-06, 1.86679e-05, -0.110708, 2.85113e-07, -9.18569e-08, 0.3, 0, -0.00239936, -6.3009e-06, -0.00216993, -6.10361e-06, -0.00196219, -5.90306e-06, -0.00177408, -5.69951e-06, -0.0016037, -5.49324e-06, -0.00144936, -5.2845e-06, -0.00130952, -5.07356e-06, -0.00118277, -4.86067e-06, -0.00106785, -4.64609e-06, -0.000963608, -4.43008e-06, -0.000869002, -4.21289e-06, -0.000783086, -3.99477e-06, -0.000705001, -3.77597e-06, -0.000633966, -3.55674e-06, -0.000569271, -3.33732e-06, -0.000510268, -3.11796e-06, -0.000456368, -2.89891e-06, -0.000407032, -2.68041e-06, -0.000361765, -2.4627e-06, -0.000320117, -2.24603e-06, -0.00028167, -2.03063e-06, -0.000246039, -1.81676e-06, -0.000212869, -1.60464e-06, -0.000181827, -1.39452e-06, -0.000152604, -1.18665e-06, -0.000124907, -9.81259e-07, -9.84589e-05, -7.78592e-07, -7.29954e-05, -5.78891e-07, -4.82618e-05, -3.82396e-07, -2.40108e-05, -1.89358e-07
-0.0975399, -4.46775e-06, 1.90979e-05, 0.303469, -6.47184e-06, 0.00346882, -6.47184e-06, -0.00183195, -4.75149e-06, 1.91897e-05, -0.0957079, 2.83739e-07, -9.18569e-08, 0.3, 0, 0.00346882, -6.47184e-06, 0.00313712, -6.2694e-06, 0.00283679, -6.06359e-06, 0.00256483, -5.85469e-06, 0.00231851, -5.64297e-06, 0.00209538, -5.42871e-06, 0.00189321, -5.21216e-06, 0.00170996, -4.99361e-06, 0.00154382, -4.7733e-06, 0.00139311, -4.55151e-06, 0.00125634, -4.32849e-06, 0.00113213, -4.1045e-06, 0.00101924, -3.8798e-06, 0.000916542, -3.65464e-06, 0.00082301, -3.42928e-06, 0.000737708, -3.20397e-06, 0.000659783, -2.97896e-06, 0.000588456, -2.7545e-06, 0.000523014, -2.53085e-06, 0.000462802, -2.30825e-06, 0.000407217, -2.08694e-06, 0.000355705, -1.86719e-06, 0.00030775, -1.64923e-06, 0.000262873, -1.43332e-06, 0.000220624, -1.2197e-06, 0.000180581, -1.00862e-06, 0.000142345, -8.00325e-07, 0.000105531, -5.95067e-07, 6.97733e-05, -3.93094e-07, 3.47131e-05, -1.94661e-07
-0.0854838, -4.80631e-06, 2.0072e-05, 0.309043, -6.75635e-06, 0.00904317, -6.75635e-06, -0.00477587, -5.08868e-06, 2.01639e-05, -0.0807079, 2.82365e-07, -9.18569e-08, 0.3, 0, 0.00904317, -6.75635e-06, 0.00817843, -6.54673e-06, 0.00739547, -6.33344e-06, 0.00668647, -6.1168e-06, 0.00604433, -5.89707e-06, 0.00546263, -5.67455e-06, 0.00493556, -5.44953e-06, 0.00445785, -5.22227e-06, 0.00402472, -4.99307e-06, 0.00363183, -4.76218e-06, 0.00327526, -4.5299e-06, 0.00295144, -4.29649e-06, 0.00265714, -4.06222e-06, 0.00238941, -3.82735e-06, 0.00214557, -3.59217e-06, 0.00192319, -3.35692e-06, 0.00172005, -3.12189e-06, 0.0015341, -2.88732e-06, 0.00136349, -2.6535e-06, 0.00120652, -2.42066e-06, 0.00106161, -2.18909e-06, 0.000927318, -1.95904e-06, 0.0008023, -1.73077e-06, 0.000685305, -1.50454e-06, 0.000575163, -1.28061e-06, 0.000470773, -1.05924e-06, 0.00037109, -8.40703e-07, 0.000275119, -6.25246e-07, 0.000181898, -4.13135e-07, 9.04966e-05, -2.04638e-07
-0.0733461, -4.68779e-06, 2.01497e-05, 0.314463, -6.84606e-06, 0.0144631, -6.84606e-06, -0.00763822, -4.96878e-06, 2.02415e-05, -0.0657079, 2.8099e-07, -9.18569e-08, 0.3, 0, 0.0144631, -6.84606e-06, 0.0130801, -6.63116e-06, 0.0118278, -6.41275e-06, 0.0106939, -6.19114e-06, 0.00966691, -5.9666e-06, 0.00873659, -5.73943e-06, 0.00789363, -5.50991e-06, 0.0071296, -5.27831e-06, 0.00643687, -5.04492e-06, 0.00580851, -4.81001e-06, 0.00523824, -4.57385e-06, 0.00472035, -4.33673e-06, 0.00424966, -4.0989e-06, 0.00382147, -3.86063e-06, 0.00343149, -3.6222e-06, 0.00307583, -3.38388e-06, 0.00275093, -3.14592e-06, 0.00245354, -2.90859e-06, 0.00218068, -2.67215e-06, 0.00192963, -2.43687e-06, 0.00169787, -2.20301e-06, 0.00148309, -1.97083e-06, 0.00128315, -1.7406e-06, 0.00109603, -1.51257e-06, 0.000919879, -1.287e-06, 0.000752924, -1.06416e-06, 0.000593498, -8.44302e-07, 0.000440007, -6.27697e-07, 0.000290916, -4.14603e-07, 0.000144734, -2.05289e-07
-0.0467806, -6.89573e-06, 2.68261e-05, 0.292564, -8.84508e-06, -0.00743635, -8.84508e-06, 0.00392727, -7.17534e-06, 2.69179e-05, -0.0507079, 2.79616e-07, -9.18569e-08, 0.3, 0, -0.00743635, -8.84508e-06, -0.00672526, -8.57747e-06, -0.00608142, -8.30452e-06, -0.00549839, -8.02661e-06, -0.00497035, -7.74414e-06, -0.00449201, -7.45748e-06, -0.00405859, -7.16703e-06, -0.00366576, -6.87314e-06, -0.00330959, -6.5762e-06, -0.00298651, -6.27658e-06, -0.0026933, -5.97465e-06, -0.00242702, -5.67076e-06, -0.00218501, -5.36529e-06, -0.00196485, -5.05859e-06, -0.00176434, -4.75102e-06, -0.00158147, -4.44295e-06, -0.00141442, -4.13472e-06, -0.00126151, -3.82669e-06, -0.00112122, -3.51921e-06, -0.000992139, -3.21263e-06, -0.000872979, -2.90731e-06, -0.000762549, -2.60359e-06, -0.000659745, -2.30183e-06, -0.000563538, -2.00237e-06, -0.000472966, -1.70557e-06, -0.000387124, -1.41177e-06, -0.000305154, -1.12131e-06, -0.000226235, -8.34559e-07, -0.000149578, -5.51855e-07, -7.44168e-05, -2.7356e-07
-0.0332859, -6.34259e-06, 2.65071e-05, 0.295414, -8.95495e-06, -0.00458615, -8.95495e-06, 0.00242203, -6.62083e-06, 2.6599e-05, -0.0357079, 2.78242e-07, -9.18569e-08, 0.3, 0, -0.00458615, -8.95495e-06, -0.00414761, -8.67545e-06, -0.00375054, -8.39124e-06, -0.00339098, -8.1027e-06, -0.00306532, -7.81022e-06, -0.00277032, -7.51416e-06, -0.00250302, -7.2149e-06, -0.00226075, -6.91281e-06, -0.00204109, -6.60826e-06, -0.00184185, -6.30161e-06, -0.00166102, -5.99321e-06, -0.00149679, -5.68343e-06, -0.00134754, -5.37263e-06, -0.00121177, -5.06115e-06, -0.00108811, -4.74935e-06, -0.000975329, -4.43758e-06, -0.000872304, -4.12619e-06, -0.000778002, -3.81553e-06, -0.00069148, -3.50594e-06, -0.000611873, -3.19778e-06, -0.000538385, -2.89137e-06, -0.00047028, -2.58707e-06, -0.000406879, -2.28523e-06, -0.000347546, -1.98618e-06, -0.000291688, -1.69027e-06, -0.000238748, -1.39785e-06, -0.000188195, -1.10925e-06, -0.000139524, -8.24815e-07, -9.22478e-05, -5.44901e-07, -4.58944e-05, -2.69855e-07
-0.0200228, -4.45275e-06, 2.3196e-05, 0.298703, -8.32822e-06, -0.00129727, -8.32822e-06, 0.000685111, -4.72962e-06, 2.32878e-05, -0.0207079, 2.76868e-07, -9.18569e-08, 0.3, 0, -0.00129727, -8.32822e-06, -0.00117322, -8.04927e-06, -0.0010609, -7.7675e-06, -0.000959192, -7.48322e-06, -0.000867075, -7.19677e-06, -0.00078363, -6.90847e-06, -0.00070802, -6.61864e-06, -0.000639491, -6.32759e-06, -0.000577356, -6.03564e-06, -0.000520996, -5.7431e-06, -0.000469845, -5.45028e-06, -0.000423393, -5.15749e-06, -0.000381174, -4.86502e-06, -0.000342767, -4.57319e-06, -0.000307789, -4.28231e-06, -0.000275887, -3.99266e-06, -0.000246745, -3.70455e-06, -0.00022007, -3.41829e-06, -0.000195596, -3.13416e-06, -0.000173078, -2.85247e-06, -0.000152291, -2.57352e-06, -0.000133026, -2.29761e-06, -0.000115092, -2.02502e-06, -9.83089e-05, -1.75606e-06, -8.25087e-05, -1.49103e-06, -6.75337e-05, -1.23022e-06, -5.32339e-05, -9.73936e-07, -3.94665e-05, -7.22471e-07, -2.60938e-05, -4.76126e-07, -1.2982e-05, -2.3521e-07
-0.00812008, -3.09913e-06, 2.07285e-05, 0.304567, -7.83628e-06, 0.00456748, -7.83628e-06, -0.00241217, -3.37462e-06, 2.08204e-05, -0.00570791, 2.75494e-07, -9.18569e-08, 0.3, 0, 0.00456748, -7.83628e-06, 0.00413072, -7.55949e-06, 0.00373526, -7.2812e-06, 0.00337716, -7.00172e-06, 0.00305284, -6.72132e-06, 0.00275904, -6.44029e-06, 0.00249283, -6.15891e-06, 0.00225155, -5.87744e-06, 0.00203278, -5.59617e-06, 0.00183434, -5.31538e-06, 0.00165425, -5.03533e-06, 0.0014907, -4.75629e-06, 0.00134205, -4.47853e-06, 0.00120683, -4.20232e-06, 0.00108367, -3.92793e-06, 0.000971356, -3.65562e-06, 0.000868751, -3.38565e-06, 0.000774833, -3.1183e-06, 0.000688664, -2.85381e-06, 0.000609381, -2.59247e-06, 0.000536192, -2.33452e-06, 0.000468365, -2.08024e-06, 0.000405221, -1.82988e-06, 0.00034613, -1.58371e-06, 0.0002905, -1.34199e-06, 0.000237775, -1.10499e-06, 0.000187428, -8.72964e-07, 0.000138955, -6.46188e-07, 9.18721e-05, -4.24924e-07, 4.57075e-05, -2.09446e-07
0.00538251, -2.69829e-06, 2.0684e-05, 0.307403, -8.0001e-06, 0.00740283, -8.0001e-06, -0.00390957, -2.97241e-06, 2.07758e-05, 0.00929208, 2.7412e-07, -9.18569e-08, 0.3, 0, 0.00740283, -8.0001e-06, 0.00669494, -7.71123e-06, 0.006054, -7.42135e-06, 0.00547361, -7.13076e-06, 0.00494795, -6.83972e-06, 0.00447176, -6.54852e-06, 0.0040403, -6.25744e-06, 0.00364924, -5.96674e-06, 0.00329467, -5.67671e-06, 0.00297305, -5.38762e-06, 0.00268116, -5.09972e-06, 0.00241608, -4.81329e-06, 0.00217516, -4.5286e-06, 0.00195599, -4.2459e-06, 0.00175639, -3.96547e-06, 0.00157434, -3.68757e-06, 0.00140805, -3.41245e-06, 0.00125583, -3.14038e-06, 0.00111617, -2.87163e-06, 0.000987666, -2.60644e-06, 0.000869044, -2.34509e-06, 0.000759112, -2.08784e-06, 0.000656771, -1.83494e-06, 0.000560997, -1.58666e-06, 0.000470834, -1.34325e-06, 0.000385379, -1.10498e-06, 0.000303778, -8.72122e-07, 0.000225215, -6.44927e-07, 0.000148904, -4.23664e-07, 7.40814e-05, -2.08608e-07
0.0283445, -2.18293e-06, 2.06828e-05, 0.292327, -8.23628e-06, -0.00767322, -8.23628e-06, 0.00405237, -2.45568e-06, 2.07747e-05, 0.0242921, 2.72745e-07, -9.18569e-08, 0.3, 0, -0.00767322, -8.23628e-06, -0.00693948, -7.93082e-06, -0.00627514, -7.62498e-06, -0.00567354, -7.31905e-06, -0.00512868, -7.01331e-06, -0.0046351, -6.70802e-06, -0.00418788, -6.40346e-06, -0.00378253, -6.0999e-06, -0.00341501, -5.79762e-06, -0.00308164, -5.49687e-06, -0.00277909, -5.19792e-06, -0.00250433, -4.90105e-06, -0.00225461, -4.6065e-06, -0.00202744, -4.31455e-06, -0.00182054, -4.02546e-06, -0.00163185, -3.73947e-06, -0.00145948, -3.45687e-06, -0.0013017, -3.17789e-06, -0.00115693, -2.90281e-06, -0.00102374, -2.63189e-06, -0.000900787, -2.36537e-06, -0.000786839, -2.10352e-06, -0.00068076, -1.8466e-06, -0.000581489, -1.59487e-06, -0.000488032, -1.34859e-06, -0.000399456, -1.10802e-06, -0.000314874, -8.73418e-07, -0.000233441, -6.45052e-07, -0.000154342, -4.23183e-07, -7.67873e-05, -2.08086e-07
0.0415031, -1.7718e-06, 2.04709e-05, 0.295813, -8.32943e-06, -0.00418654, -8.32943e-06, 0.00221099, -2.04317e-06, 2.05628e-05, 0.0392921, 2.71371e-07, -9.18569e-08, 0.3, 0, -0.00418654, -8.32943e-06, -0.00378621, -8.01466e-06, -0.00342374, -7.69999e-06, -0.00309551, -7.38568e-06, -0.00279823, -7.07203e-06, -0.00252893, -6.75929e-06, -0.00228492, -6.44774e-06, -0.00206377, -6.13763e-06, -0.00186325, -5.82924e-06, -0.00168136, -5.52283e-06, -0.00151628, -5.21865e-06, -0.00136637, -4.91697e-06, -0.00123013, -4.61804e-06, -0.00110618, -4.32212e-06, -0.000993296, -4.02948e-06, -0.000890344, -3.74035e-06, -0.000796296, -3.45501e-06, -0.000710211, -3.1737e-06, -0.000631229, -2.89668e-06, -0.000558558, -2.6242e-06, -0.000491473, -2.35652e-06, -0.000429303, -2.09389e-06, -0.000371426, -1.83658e-06, -0.000317263, -1.58482e-06, -0.000266272, -1.33889e-06, -0.000217945, -1.09904e-06, -0.000171797, -8.65518e-07, -0.000127366, -6.38594e-07, -8.42099e-05, -4.18525e-07, -4.18955e-05, -2.05582e-07
0.0547773, -1.19323e-06, 1.98297e-05, 0.299081, -8.30578e-06, -0.000918816, -8.30578e-06, 0.000485244, -1.46322e-06, 1.99216e-05, 0.0542921, 2.69997e-07, -9.18569e-08, 0.3, 0, -0.000918816, -8.30578e-06, -0.000830955, -7.98426e-06, -0.000751404, -7.66345e-06, -0.000679367, -7.34364e-06, -0.000614124, -7.02507e-06, -0.000555021, -6.70801e-06, -0.000501469, -6.39271e-06, -0.000452932, -6.07943e-06, -0.000408924, -5.76841e-06, -0.000369006, -5.45991e-06, -0.000332777, -5.15418e-06, -0.000299876, -4.85147e-06, -0.000269974, -4.55202e-06, -0.000242772, -4.25608e-06, -0.000217997, -3.9639e-06, -0.000195403, -3.67571e-06, -0.000174762, -3.39178e-06, -0.000155869, -3.11233e-06, -0.000138535, -2.83763e-06, -0.000122586, -2.5679e-06, -0.000107863, -2.3034e-06, -9.42186e-05, -2.04436e-06, -8.15163e-05, -1.79105e-06, -6.96293e-05, -1.54369e-06, -5.84385e-05, -1.30255e-06, -4.78321e-05, -1.06786e-06, -3.7704e-05, -8.39871e-07, -2.79529e-05, -6.18841e-07, -1.84814e-05, -4.05018e-07, -9.19475e-06, -1.98662e-07
0.065253, -9.81497e-07, 1.99545e-05, 0.307648, -8.45929e-06, 0.00764807, -8.45929e-06, -0.00403909, -1.25012e-06, 2.00464e-05, 0.0692921, 2.68623e-07, -9.18569e-08, 0.3, 0, 0.00764807, -8.45929e-06, 0.00691673, -8.12863e-06, 0.00625456, -7.79897e-06, 0.00565494, -7.47057e-06, 0.00511186, -7.14369e-06, 0.00461991, -6.8186e-06, 0.00417415, -6.49553e-06, 0.00377013, -6.17476e-06, 0.00340382, -5.85654e-06, 0.00307154, -5.5411e-06, 0.00276998, -5.22871e-06, 0.00249612, -4.91961e-06, 0.00224722, -4.61406e-06, 0.00202079, -4.31228e-06, 0.00181457, -4.01455e-06, 0.0016265, -3.72109e-06, 0.00145469, -3.43216e-06, 0.00129743, -3.14799e-06, 0.00115314, -2.86885e-06, 0.00102039, -2.59496e-06, 0.000897834, -2.32658e-06, 0.00078426, -2.06395e-06, 0.000678528, -1.80731e-06, 0.000579582, -1.55692e-06, 0.000486432, -1.31303e-06, 0.000398146, -1.07587e-06, 0.000313842, -8.45709e-07, 0.000232676, -6.22787e-07, 0.000153836, -4.07359e-07, 7.65355e-05, -1.99688e-07
0.0790105, -9.24924e-07, 2.01387e-05, 0.310001, -8.56871e-06, 0.0100008, -8.56871e-06, -0.00528159, -1.19217e-06, 2.02306e-05, 0.0842921, 2.67249e-07, -9.18569e-08, 0.3, 0, 0.0100008, -8.56871e-06, 0.00904446, -8.23279e-06, 0.00817859, -7.89796e-06, 0.00739451, -7.56449e-06, 0.00668437, -7.23264e-06, 0.00604108, -6.90266e-06, 0.0054582, -6.57482e-06, 0.0049299, -6.24938e-06, 0.0044509, -5.92658e-06, 0.00401641, -5.60669e-06, 0.00362208, -5.28995e-06, 0.00326398, -4.97661e-06, 0.00293851, -4.66692e-06, 0.00264243, -4.36113e-06, 0.00237277, -4.0595e-06, 0.00212684, -3.76226e-06, 0.00190218, -3.46967e-06, 0.00169654, -3.18197e-06, 0.00150787, -2.8994e-06, 0.00133428, -2.62223e-06, 0.00117403, -2.35069e-06, 0.00102551, -2.08502e-06, 0.000887257, -1.82549e-06, 0.000757873, -1.57234e-06, 0.000636068, -1.32582e-06, 0.000520624, -1.08617e-06, 0.000410386, -8.53659e-07, 0.000304251, -6.2853e-07, 0.00020116, -4.1104e-07, 0.000100079, -2.01454e-07
