pose_x_rot [m], pose_y_rot [m], pose_theta_rot [rad], pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad], v_k+30 [m/s], delta_k+30 [rad], v_k+31 [m/s], delta_k+31 [rad], v_k+32 [m/s], delta_k+32 [rad], v_k+33 [m/s], delta_k+33 [rad], v_k+34 [m/s], delta_k+34 [rad], v_k+35 [m/s], delta_k+35 [rad], v_k+36 [m/s], delta_k+36 [rad], v_k+37 [m/s], delta_k+37 [rad], v_k+38 [m/s], delta_k+38 [rad], v_k+39 [m/s], delta_k+39 [rad]
0.651824, 0.000159975, -0.00028259, 0.651474, 0.000159659, -0.00028259, 0.304705, 0.000449192, 0.00470464, 0.000449192, -0.00247446, 0.000158839, -0.000282105, 0.654298, 1.13631e-06, -4.8423e-07, 0.3, 0, 0.00470464, 0.000449192, 0.00425679, 0.000440675, 0.00385152, 0.000432014, 0.00348475, 0.000423223, 0.00315284, 0.000414314, 0.00285245, 0.000405299, 0.00258059, 0.000396185, 0.00233453, 0.000386983, 0.00211182, 0.000377696, 0.00191023, 0.00036833, 0.00172774, 0.000358888, 0.00156253, 0.000349371, 0.00141294, 0.00033978, 0.00127748, 0.000330113, 0.0011548, 0.000320368, 0.00104366, 0.000310542, 0.000942962, 0.000300628, 0.000851693, 0.000290621, 0.000768941, 0.000280513, 0.000693878, 0.000270294, 0.000625754, 0.000259955, 0.000563887, 0.000249484, 0.000507659, 0.000238868, 0.000456508, 0.000228093, 0.000409922, 0.000217144, 0.000367435, 0.000206003, 0.000328623, 0.000194653, 0.000293096, 0.000183074, 0.000260501, 0.000171245, 0.000230511, 0.000159143, 0.000202825, 0.000146745, 0.000177168, 0.000134025, 0.000153283, 0.000120955, 0.000130931, 0.000107508, 0.000109888, 9.36525e-05, 8.99433e-05, 7.93561e-05, 7.08985e-05, 6.45849e-05, 5.25627e-05, 4.93028e-05, 3.47525e-05, 3.34718e-05, 1.72898e-05, 1.70521e-05
0.669986, 0.000161741, -0.000283066, 0.669631, 0.000161416, -0.000283066, 0.298692, 0.000444107, -0.00130784, 0.000444107, 0.000687874, 0.000160612, -0.000282582, 0.669298, 1.12904e-06, -4.8423e-07, 0.3, 0, -0.00130784, 0.000444107, -0.00118334, 0.000436132, -0.00107068, 0.000427978, -0.000968726, 0.000419659, -0.000876456, 0.00041119, -0.000792952, 0.000402584, -0.000717377, 0.000393852, -0.000648976, 0.000385002, -0.000587065, 0.000376043, -0.000531024, 0.000366981, -0.000480293, 0.000357818, -0.000434366, 0.000348559, -0.000392782, 0.000339204, -0.000355126, 0.000329754, -0.000321022, 0.000320206, -0.000290127, 0.000310559, -0.000262134, 0.000300806, -0.000236762, 0.000290944, -0.000213758, 0.000280964, -0.000192891, 0.000270859, -0.000173953, 0.000260619, -0.000156755, 0.000250233, -0.000141124, 0.000239688, -0.000126904, 0.00022897, -0.000113954, 0.000218065, -0.000102143, 0.000206956, -9.13537e-05, 0.000195626, -8.14777e-05, 0.000184054, -7.24166e-05, 0.00017222, -6.40796e-05, 0.000160102, -5.63834e-05, 0.000147676, -4.9251e-05, 0.000134916, -4.26111e-05, 0.000121796, -3.63974e-05, 0.000108286, -3.05476e-05, 9.43554e-05, -2.50033e-05, 7.99727e-05, -1.97091e-05, 6.51031e-05, -1.46119e-05, 4.97105e-05, -9.66083e-06, 3.37564e-05, -4.80638e-06, 1.72009e-05
0.688046, 0.000164098, -0.000283066, 0.687686, 0.000163764, -0.000283066, 0.292875, 0.000434928, -0.00712496, 0.000434928, 0.00374745, 0.000162976, -0.000282582, 0.684298, 1.12177e-06, -4.8423e-07, 0.3, 0, -0.00712496, 0.000434928, -0.00644672, 0.000427827, -0.00583294, 0.00042049, -0.0052775, 0.000412936, -0.00477483, 0.000405182, -0.00431991, 0.000397244, -0.00390818, 0.000389134, -0.00353554, 0.000380865, -0.00319826, 0.000372445, -0.00289295, 0.000363883, -0.00261658, 0.000355185, -0.00236637, 0.000346356, -0.00213983, 0.000337398, -0.00193468, 0.000328313, -0.00174889, 0.000319101, -0.00158058, 0.00030976, -0.00142807, 0.000300288, -0.00128985, 0.00029068, -0.00116453, 0.00028093, -0.00105085, 0.00027103, -0.000947675, 0.000260972, -0.000853981, 0.000250746, -0.000768826, 0.00024034, -0.00069136, 0.000229742, -0.000620808, 0.000218936, -0.000556463, 0.000207906, -0.000497684, 0.000196636, -0.000443881, 0.000185107, -0.000394517, 0.000173298, -0.000349098, 0.000161186, -0.00030717, 0.000148749, -0.000268313, 0.000135961, -0.00023214, 0.000122794, -0.000198289, 0.000109221, -0.00016642, 9.52109e-05, -0.000136215, 8.07304e-05, -0.000107373, 6.57456e-05, -7.96038e-05, 5.02198e-05, -5.2631e-05, 3.41146e-05, -2.61846e-05, 1.73895e-05
0.699776, 0.000166054, -0.000283066, 0.699413, 0.000165715, -0.000283066, 0.299092, 0.000427316, -0.000908424, 0.000427316, 0.000477796, 0.000164939, -0.000282582, 0.699298, 1.1145e-06, -4.8423e-07, 0.3, 0, -0.000908424, 0.000427316, -0.000821949, 0.00042094, -0.000743693, 0.000414281, -0.000672875, 0.000407361, -0.000608785, 0.000400201, -0.000550783, 0.000392816, -0.000498288, 0.000385222, -0.000450777, 0.000377434, -0.000407774, 0.000369461, -0.000368848, 0.000361315, -0.000333611, 0.000353002, -0.00030171, 0.000344529, -0.000272826, 0.0003359, -0.00024667, 0.000327118, -0.000222981, 0.000318184, -0.000201522, 0.000309099, -0.000182078, 0.000299859, -0.000164454, 0.000290461, -0.000148476, 0.000280901, -0.000133982, 0.000271171, -0.000120827, 0.000261265, -0.000108881, 0.000251172, -9.80244e-05, 0.000240882, -8.81476e-05, 0.000230381, -7.91522e-05, 0.000219657, -7.09484e-05, 0.000208694, -6.34541e-05, 0.000197475, -5.65942e-05, 0.00018598, -5.03004e-05, 0.000174191, -4.45095e-05, 0.000162085, -3.91638e-05, 0.000149639, -3.42096e-05, 0.000136827, -2.95976e-05, 0.000123623, -2.52815e-05, 0.000109997, -2.12183e-05, 9.59203e-05, -1.73673e-05, 8.13588e-05, -1.36899e-05, 6.62784e-05, -1.01494e-05, 5.06423e-05, -6.71039e-06, 3.44116e-05, -3.3385e-06, 1.75458e-05
0.711745, 0.000169301, -0.000284497, 0.711376, 0.000168956, -0.000284497, 0.304854, 0.000420097, 0.00485366, 0.000420097, -0.00255284, 0.000168193, -0.000284013, 0.714298, 1.10724e-06, -4.8423e-07, 0.3, 0, 0.00485366, 0.000420097, 0.00439163, 0.000414581, 0.00397351, 0.000408725, 0.00359513, 0.000402552, 0.0032527, 0.000396086, 0.0029428, 0.000389346, 0.00266233, 0.00038235, 0.00240848, 0.000375115, 0.00217871, 0.000367654, 0.00197073, 0.000359978, 0.00178246, 0.000352098, 0.00161202, 0.000344021, 0.00145769, 0.000335754, 0.00131794, 0.000327301, 0.00119137, 0.000318665, 0.00107672, 0.000309848, 0.00097283, 0.000300847, 0.00087867, 0.000291661, 0.000793297, 0.000282287, 0.000715856, 0.000272718, 0.000645574, 0.000262948, 0.000581748, 0.000252968, 0.000523739, 0.000242768, 0.000470968, 0.000232336, 0.000422906, 0.000221659, 0.000379073, 0.000210722, 0.000339031, 0.000199507, 0.00030238, 0.000187998, 0.000268752, 0.000176174, 0.000237812, 0.000164013, 0.00020925, 0.000151493, 0.00018278, 0.000138587, 0.000158138, 0.000125269, 0.000135078, 0.000111511, 0.000113368, 9.72803e-05, 9.27923e-05, 8.25452e-05, 7.31442e-05, 6.72706e-05, 5.42276e-05, 5.14193e-05, 3.58532e-05, 3.49519e-05, 1.78374e-05, 1.78274e-05
0.729907, 0.000174684, -0.000284974, 0.729532, 0.00017433, -0.000284974, 0.298843, 0.000400974, -0.00115689, 0.000400974, 0.000608481, 0.000173584, -0.00028449, 0.729298, 1.09997e-06, -4.8423e-07, 0.3, 0, -0.00115689, 0.000400974, -0.00104677, 0.000397336, -0.000947106, 0.000393237, -0.000856917, 0.000388707, -0.000775298, 0.000383774, -0.000701431, 0.000378465, -0.000634579, 0.000372802, -0.000574072, 0.000366807, -0.000519307, 0.000360498, -0.000469734, 0.000353891, -0.000424859, 0.000347001, -0.000384232, 0.000339839, -0.000347448, 0.000332416, -0.000314138, 0.000324738, -0.00028397, 0.000316813, -0.000256641, 0.000308644, -0.000231879, 0.000300233, -0.000209435, 0.000291581, -0.000189086, 0.000282686, -0.000170628, 0.000273544, -0.000153876, 0.000264152, -0.000138662, 0.000254502, -0.000124836, 0.000244586, -0.000112257, 0.000234393, -0.000100802, 0.000223911, -9.0354e-05, 0.000213128, -8.08098e-05, 0.000202026, -7.20737e-05, 0.000190589, -6.40584e-05, 0.000178797, -5.66836e-05, 0.00016663, -4.98757e-05, 0.000154065, -4.35665e-05, 0.000141076, -3.7693e-05, 0.000127637, -3.21965e-05, 0.000113719, -2.70219e-05, 9.92915e-05, -2.21175e-05, 8.43207e-05, -1.74343e-05, 6.87714e-05, -1.29254e-05, 5.2606e-05, -8.54579e-06, 3.57844e-05, -4.25164e-06, 1.82646e-05
0.741976, 0.000178624, -0.000283543, 0.741599, 0.000178264, -0.000283543, 0.304415, 0.000380259, 0.00441532, 0.000380259, -0.00232229, 0.000177531, -0.000283059, 0.744298, 1.0927e-06, -4.8423e-07, 0.3, 0, 0.00441532, 0.000380259, 0.00399502, 0.000378419, 0.00361467, 0.000376007, 0.00327046, 0.000373058, 0.00295895, 0.000369607, 0.00267704, 0.000365684, 0.00242189, 0.000361318, 0.00219097, 0.000356534, 0.00198195, 0.000351355, 0.00179276, 0.000345802, 0.00162149, 0.000339893, 0.00146644, 0.000333642, 0.00132605, 0.000327064, 0.00119892, 0.00032017, 0.00108378, 0.000312968, 0.00097948, 0.000305466, 0.000884974, 0.000297668, 0.000799318, 0.000289576, 0.000721654, 0.000281193, 0.000651207, 0.000272516, 0.000587272, 0.000263543, 0.00052921, 0.000254269, 0.00047644, 0.000244686, 0.000428435, 0.000234786, 0.000384713, 0.000224559, 0.000344839, 0.000213991, 0.000308414, 0.000203069, 0.000275072, 0.000191776, 0.000244481, 0.000180093, 0.000216335, 0.000168, 0.000190352, 0.000155475, 0.000166273, 0.000142494, 0.000143857, 0.00012903, 0.000122879, 0.000115054, 0.00010313, 0.000100535, 8.44122e-05, 8.54403e-05, 6.65386e-05, 6.97344e-05, 4.93303e-05, 5.33791e-05, 3.26153e-05, 3.63341e-05, 1.62265e-05, 1.85569e-05
0.760224, 0.000185234, -0.000285451, 0.75984, 0.000184866, -0.000285451, 0.298241, 0.000361776, -0.00175924, 0.000361776, 0.000925291, 0.000184149, -0.000284966, 0.759298, 1.08543e-06, -4.8423e-07, 0.3, 0, -0.00175924, 0.000361776, -0.00159177, 0.000361927, -0.00144022, 0.000361374, -0.00130308, 0.00036016, -0.00117896, 0.000358324, -0.00106664, 0.000355905, -0.000964976, 0.000352937, -0.000872967, 0.00034945, -0.000789687, 0.000345473, -0.000714304, 0.000341031, -0.000646065, 0.000336146, -0.000584286, 0.000330839, -0.000528349, 0.000325127, -0.000477697, 0.000319024, -0.000431821, 0.000312543, -0.000390263, 0.000305694, -0.000352608, 0.000298486, -0.000318479, 0.000290922, -0.000287535, 0.000283008, -0.000259466, 0.000274743, -0.000233992, 0.000266128, -0.000210858, 0.000257159, -0.000189832, 0.000247831, -0.000170705, 0.000238137, -0.000153285, 0.000228067, -0.000137397, 0.000217611, -0.000122884, 0.000206754, -0.000109599, 0.000195482, -9.74108e-05, 0.000183776, -8.61963e-05, 0.000171617, -7.58438e-05, 0.000158983, -6.62498e-05, 0.000145849, -5.73182e-05, 0.000132189, -4.89598e-05, 0.000117974, -4.1091e-05, 0.000103174, -3.36331e-05, 8.77533e-05, -2.65116e-05, 7.16772e-05, -1.96551e-05, 5.49067e-05, -1.29952e-05, 3.74002e-05, -6.46528e-06, 1.91142e-05
0.772275, 0.000186744, -0.000280205, 0.771894, 0.00018637, -0.000280205, 0.303848, 0.000336083, 0.0038476, 0.000336083, -0.00202369, 0.000185666, -0.000279721, 0.774298, 1.07817e-06, -4.8423e-07, 0.3, 0, 0.0038476, 0.000336083, 0.00348134, 0.000338043, 0.00314989, 0.000339196, 0.00284994, 0.00033959, 0.00257849, 0.000339271, 0.00233282, 0.000338281, 0.00211049, 0.000336658, 0.00190925, 0.000334438, 0.00172711, 0.000331652, 0.00156225, 0.000328331, 0.001413, 0.000324499, 0.00127788, 0.000320181, 0.00115555, 0.000315397, 0.00104476, 0.000310164, 0.000944429, 0.000304498, 0.000853539, 0.000298413, 0.000771184, 0.000291917, 0.000696542, 0.00028502, 0.000628864, 0.000277726, 0.000567475, 0.00027004, 0.000511761, 0.000261962, 0.000461165, 0.000253491, 0.00041518, 0.000244623, 0.000373347, 0.000235354, 0.000335247, 0.000225674, 0.0003005, 0.000215576, 0.000268758, 0.000205045, 0.000239703, 0.000194068, 0.000213046, 0.000182628, 0.000188519, 0.000170706, 0.000165877, 0.000158281, 0.000144894, 0.00014533, 0.00012536, 0.000131827, 0.000107079, 0.000117743, 8.98696e-05, 0.000103048, 7.35585e-05, 8.77094e-05, 5.79831e-05, 7.16902e-05, 4.29874e-05, 5.49523e-05, 2.84217e-05, 3.74546e-05, 1.41401e-05, 1.91534e-05
0.784298, 0.000191048, -0.000277344, 0.783917, 0.000190668, -0.000277344, 0.309507, 0.000308553, 0.00950742, 0.000308553, -0.00500054, 0.000189977, -0.00027686, 0.789298, 1.0709e-06, -4.8423e-07, 0.3, 0, 0.00950742, 0.000308553, 0.00860239, 0.000312787, 0.00778338, 0.000316075, 0.0070422, 0.000318473, 0.00637145, 0.000320034, 0.00576441, 0.000320806, 0.00521501, 0.000320833, 0.00471776, 0.000320157, 0.0042677, 0.000318816, 0.00386031, 0.000316843, 0.00349152, 0.00031427, 0.00315765, 0.000311124, 0.00285535, 0.00030743, 0.00258161, 0.00030321, 0.00233368, 0.000298483, 0.00210909, 0.000293266, 0.0019056, 0.000287571, 0.00172115, 0.000281411, 0.00155392, 0.000274794, 0.00140223, 0.000267725, 0.00126456, 0.000260209, 0.00113954, 0.000252246, 0.00102591, 0.000243834, 0.000922539, 0.000234971, 0.000828395, 0.000225651, 0.000742535, 0.000215864, 0.0006641, 0.0002056, 0.000592307, 0.000194847, 0.000526436, 0.000183587, 0.00046583, 0.000171805, 0.000409882, 0.000159478, 0.000358033, 0.000146585, 0.000309764, 0.0001331, 0.000264593, 0.000118995, 0.000222067, 0.00010424, 0.000181763, 8.88011e-05, 0.000143276, 7.26432e-05, 0.000106222, 5.57272e-05, 7.02299e-05, 3.80116e-05, 3.49402e-05, 1.94524e-05
0.808847, 0.00019814, -0.00026447, 0.80848, 0.000197748, -0.00026447, 0.291351, 0.000232355, -0.00864877, 0.000232355, 0.00454892, 0.000197076, -0.000263986, 0.804298, 1.06363e-06, -4.8423e-07, 0.3, 0, -0.00864877, 0.000232355, -0.00782548, 0.000242279, -0.00708044, 0.000250925, -0.0064062, 0.000258367, -0.00579602, 0.000264673, -0.0052438, 0.000269906, -0.00474402, 0.000274127, -0.00429169, 0.00027739, -0.00388227, 0.000279745, -0.00351167, 0.000281239, -0.00317619, 0.000281915, -0.00287247, 0.000281811, -0.00259747, 0.000280962, -0.00234846, 0.000279401, -0.00212292, 0.000277156, -0.00191861, 0.00027425, -0.00173349, 0.000270708, -0.00156571, 0.000266546, -0.00141358, 0.00026178, -0.00127559, 0.000256424, -0.00115035, 0.000250487, -0.00103662, 0.000243976, -0.000933255, 0.000236894, -0.000839221, 0.000229243, -0.00075358, 0.000221023, -0.000675474, 0.000212227, -0.000604123, 0.00020285, -0.000538813, 0.000192882, -0.000478892, 0.00018231, -0.000423759, 0.000171119, -0.000372864, 0.000159291, -0.000325698, 0.000146806, -0.000281788, 0.00013364, -0.000240696, 0.000119767, -0.000202012, 0.000105157, -0.000165347, 8.97775e-05, -0.000130336, 7.35942e-05, -9.66286e-05, 5.65681e-05, -6.38872e-05, 3.86575e-05, -3.17847e-05, 1.98183e-05
0.820537, 0.000202621, -0.000258748, 0.820173, 0.000202223, -0.000258748, 0.297646, 0.000193331, -0.00235433, 0.000193331, 0.00123829, 0.000201564, -0.000258264, 0.819298, 1.05637e-06, -4.8423e-07, 0.3, 0, -0.00235433, 0.000193331, -0.00213021, 0.000206275, -0.0019274, 0.000217763, -0.00174386, 0.000227876, -0.00157776, 0.000236693, -0.00142744, 0.000244284, -0.00129139, 0.000250718, -0.00116826, 0.000256057, -0.00105681, 0.000260358, -0.000955929, 0.000263674, -0.000864606, 0.000266055, -0.000781929, 0.000267545, -0.000707072, 0.000268184, -0.000639285, 0.00026801, -0.000577891, 0.000267056, -0.000522276, 0.000265351, -0.000471883, 0.000262921, -0.00042621, 0.00025979, -0.000384798, 0.000255977, -0.000347235, 0.000251497, -0.000313144, 0.000246365, -0.000282184, 0.000240588, -0.000254046, 0.000234176, -0.000228449, 0.000227131, -0.000205136, 0.000219455, -0.000183874, 0.000211144, -0.000164451, 0.000202195, -0.000146673, 0.0001926, -0.000130362, 0.000182347, -0.000115354, 0.000171423, -0.000101499, 0.000159811, -8.86598e-05, 0.000147491, -7.6707e-05, 0.000134441, -6.55212e-05, 0.000120635, -5.49907e-05, 0.000106045, -4.501e-05, 9.06372e-05, -3.54795e-05, 7.43778e-05, -2.63038e-05, 5.7228e-05, -1.73911e-05, 3.91459e-05, -8.65227e-06, 2.00869e-05
0.838395, 0.000210268, -0.000252549, 0.838037, 0.000209862, -0.000252549, 0.292211, 0.000140207, -0.00778934, 0.000140207, 0.00409689, 0.000209219, -0.000252065, 0.834298, 1.0491e-06, -4.8423e-07, 0.3, 0, -0.00778934, 0.000140207, -0.00704786, 0.000157455, -0.00637685, 0.000172987, -0.00576961, 0.000186899, -0.00522007, 0.00019928, -0.00472272, 0.000210215, -0.00427261, 0.000219783, -0.00386522, 0.000228056, -0.00349648, 0.000235103, -0.00316271, 0.000240985, -0.00286057, 0.000245762, -0.00258703, 0.000249486, -0.00233936, 0.000252206, -0.00211509, 0.000253966, -0.00191196, 0.000254808, -0.00172796, 0.000254766, -0.00156124, 0.000253874, -0.00141012, 0.00025216, -0.00127311, 0.000249649, -0.00114883, 0.000246361, -0.00103604, 0.000242316, -0.000933612, 0.000237526, -0.000840517, 0.000232003, -0.000755828, 0.000225755, -0.000678696, 0.000218785, -0.000608352, 0.000211094, -0.000544091, 0.000202681, -0.000485271, 0.000193539, -0.000431304, 0.000183661, -0.00038165, 0.000173033, -0.000335812, 0.000161642, -0.000293333, 0.000149468, -0.000253787, 0.00013649, -0.000216778, 0.000122682, -0.000181938, 0.000108018, -0.000148917, 9.24642e-05, -0.000117385, 7.59862e-05, -8.70266e-05, 5.8545e-05, -5.75387e-05, 4.00983e-05, -2.86262e-05, 2.06007e-05
0.850088, 0.00021487, -0.00024635, 0.849735, 0.000214458, -0.00024635, 0.298498, 9.89145e-05, -0.00150233, 9.89145e-05, 0.00079017, 0.000213828, -0.000245866, 0.849298, 1.04183e-06, -4.8423e-07, 0.3, 0, -0.00150233, 9.89145e-05, -0.00135932, 0.000119341, -0.00122991, 0.000137863, -0.00111279, 0.000154587, -0.0010068, 0.000169612, -0.000910874, 0.00018303, -0.00082406, 0.000194929, -0.000745487, 0.000205389, -0.000674369, 0.000214486, -0.000609994, 0.000222289, -0.000551719, 0.000228863, -0.000498962, 0.000234267, -0.000451194, 0.000238556, -0.000407938, 0.00024178, -0.000368762, 0.000243984, -0.000333273, 0.00024521, -0.000301116, 0.000245495, -0.000271971, 0.00024487, -0.000245546, 0.000243365, -0.000221576, 0.000241006, -0.000199822, 0.000237812, -0.000180066, 0.000233802, -0.000162111, 0.000228989, -0.000145777, 0.000223384, -0.0001309, 0.000216993, -0.000117333, 0.00020982, -0.000104939, 0.000201864, -9.35945e-05, 0.000193121, -8.31858e-05, 0.000183586, -7.3609e-05, 0.000173247, -6.47683e-05, 0.00016209, -5.65752e-05, 0.000150098, -4.8948e-05, 0.000137251, -4.18101e-05, 0.000123523, -3.50904e-05, 0.000108888, -2.87216e-05, 9.33144e-05, -2.264e-05, 7.67663e-05, -1.67849e-05, 5.92053e-05, -1.10975e-05, 4.05889e-05, -5.52115e-06, 2.08714e-05
0.867875, 0.000226657, -0.000242535, 0.867523, 0.000226237, -0.000242535, 0.2932, 3.87309e-05, -0.00679974, 3.87309e-05, 0.0035764, 0.000225622, -0.000242051, 0.864298, 1.03456e-06, -4.8423e-07, 0.3, 0, -0.00679974, 3.87309e-05, -0.00615246, 6.44227e-05, -0.0055667, 8.78842e-05, -0.00503661, 0.000109237, -0.00455688, 0.000128597, -0.00412272, 0.000146072, -0.00372979, 0.000161763, -0.00337416, 0.000175766, -0.00305227, 0.000188167, -0.00276091, 0.00019905, -0.00249715, 0.000208489, -0.00225836, 0.000216555, -0.00204216, 0.000223313, -0.00184638, 0.000228822, -0.00166906, 0.000233137, -0.00150843, 0.000236306, -0.00136289, 0.000238375, -0.00123097, 0.000239383, -0.00111137, 0.000239366, -0.00100288, 0.000238356, -0.000904419, 0.000236378, -0.000815001, 0.000233455, -0.000733733, 0.000229607, -0.000659803, 0.000224847, -0.000592471, 0.000219188, -0.000531064, 0.000212634, -0.000474967, 0.00020519, -0.00042362, 0.000196853, -0.000376509, 0.000187621, -0.000333163, 0.000177484, -0.000293149, 0.00016643, -0.000256066, 0.000154443, -0.000221544, 0.000141502, -0.000189238, 0.000127586, -0.000158824, 0.000112665, -0.000129998, 9.67081e-05, -0.000102472, 7.96802e-05, -7.59703e-05, 6.15414e-05, -5.02287e-05, 4.22478e-05, -2.49894e-05, 2.17523e-05
0.879591, 0.000229553, -0.000230138, 0.879254, 0.000229127, -0.000230138, 0.299443, -1.9358e-05, -0.000556599, -1.9358e-05, 0.00029275, 0.000228526, -0.000229653, 0.879298, 1.0273e-06, -4.8423e-07, 0.3, 0, -0.000556599, -1.9358e-05, -0.000503615, 1.03583e-05, -0.000455668, 3.76176e-05, -0.000412276, 6.25531e-05, -0.000373008, 8.52913e-05, -0.000337469, 0.000105951, -0.000305306, 0.000124644, -0.000276195, 0.000141473, -0.000249847, 0.000156536, -0.000225996, 0.000169923, -0.000204406, 0.000181717, -0.00018486, 0.000191997, -0.000167163, 0.000200834, -0.000151137, 0.000208295, -0.000136622, 0.00021444, -0.000123474, 0.000219325, -0.000111561, 0.000222999, -0.000100763, 0.000225508, -9.09723e-05, 0.000226893, -8.20917e-05, 0.000227189, -7.4032e-05, 0.000226428, -6.67127e-05, 0.000224636, -6.00604e-05, 0.000221836, -5.40088e-05, 0.000218047, -4.84973e-05, 0.000213281, -4.34707e-05, 0.000207549, -3.88789e-05, 0.000200858, -3.46758e-05, 0.000193207, -3.08195e-05, 0.000184596, -2.72714e-05, 0.000175018, -2.3996e-05, 0.000164463, -2.09605e-05, 0.000152916, -1.81347e-05, 0.000140359, -1.54902e-05, 0.00012677, -1.30006e-05, 0.000112123, -1.06411e-05, 9.63864e-05, -8.3879e-06, 7.9526e-05, -6.21862e-06, 6.15027e-05, -4.11152e-06, 4.22733e-05, -2.04553e-06, 2.17907e-05
0.89142, 0.000232649, -0.0002268, 0.891085, 0.000232217, -0.0002268, 0.305472, -4.40006e-05, 0.00547169, -4.40006e-05, -0.0028779, 0.000231628, -0.000226315, 0.894298, 1.02003e-06, -4.8423e-07, 0.3, 0, 0.00547169, -4.40006e-05, 0.00495083, -1.23438e-05, 0.00447948, 1.67404e-05, 0.00405291, 4.33908e-05, 0.00366688, 6.77399e-05, 0.00331752, 8.9912e-05, 0.00300133, 0.000110023, 0.00271516, 0.000128182, 0.00245614, 0.000144491, 0.00222168, 0.000159043, 0.00200943, 0.000171927, 0.00181728, 0.000183224, 0.00164331, 0.000193011, 0.00148576, 0.000201355, 0.00134308, 0.000208322, 0.00121382, 0.00021397, 0.0010967, 0.000218351, 0.000990555, 0.000221513, 0.00089431, 0.0002235, 0.000807009, 0.00022435, 0.000727777, 0.000224095, 0.000655824, 0.000222766, 0.000590429, 0.000220385, 0.000530938, 0.000216972, 0.000476756, 0.000212545, 0.000427342, 0.000207112, 0.000382202, 0.000200683, 0.000340883, 0.000193259, 0.000302973, 0.000184839, 0.000268093, 0.000175417, 0.000235894, 0.000164986, 0.000206054, 0.000153529, 0.000178275, 0.000141031, 0.000152278, 0.000127469, 0.000127804, 0.000112816, 0.000104608, 9.7043e-05, 8.24579e-05, 8.01146e-05, 6.11326e-05, 6.1992e-05, 4.04186e-05, 4.26315e-05, 2.01087e-05, 2.19859e-05
0.909571, 0.000229553, -0.000199143, 0.909274, 0.000229113, -0.000199143, 0.299481, -0.000136488, -0.000518834, -0.000136488, 0.000272887, 0.00022854, -0.000198659, 0.909298, 1.01276e-06, -4.8423e-07, 0.3, 0, -0.000518834, -0.000136488, -0.000469445, -9.9384e-05, -0.000424751, -6.51335e-05, -0.000384303, -3.35829e-05, -0.000347699, -4.58654e-06, -0.000314572, 2.19926e-05, -0.000284591, 4.62829e-05, -0.000257455, 6.84045e-05, -0.000232895, 8.847e-05, -0.000210663, 0.000106584, -0.000190537, 0.000122846, -0.000172317, 0.000137344, -0.000155821, 0.000150166, -0.000140882, 0.000161387, -0.000127353, 0.000171081, -0.000115096, 0.000179313, -0.000103991, 0.000186144, -9.39259e-05, 0.000191628, -8.47998e-05, 0.000195816, -7.65218e-05, 0.000198751, -6.90089e-05, 0.000200474, -6.21862e-05, 0.000201017, -5.59853e-05, 0.000200412, -5.03443e-05, 0.000198683, -4.52067e-05, 0.000195851, -4.05212e-05, 0.000191931, -3.62409e-05, 0.000186934, -3.2323e-05, 0.000180869, -2.87284e-05, 0.000173737, -2.5421e-05, 0.000165537, -2.23679e-05, 0.000156262, -1.95384e-05, 0.000145903, -1.69043e-05, 0.000134445, -1.44392e-05, 0.000121868, -1.21186e-05, 0.00010815, -9.91907e-06, 9.32628e-05, -7.81878e-06, 7.71741e-05, -5.79668e-06, 5.98472e-05, -3.83255e-06, 4.12406e-05, -1.90674e-06, 2.13095e-05
