pose_x [m], pose_y [m], pose_theta [rad], v [m/s], delta [rad], v_opt [m/s], delta_opt [rad], x_e, y_e, theta_e, x_ref, y_ref, theta_ref, v_ref [m/s], delta_ref [rad], v_k [m/s], delta_k [rad], v_k+1 [m/s], delta_k+1 [rad], v_k+2 [m/s], delta_k+2 [rad], v_k+3 [m/s], delta_k+3 [rad], v_k+4 [m/s], delta_k+4 [rad], v_k+5 [m/s], delta_k+5 [rad], v_k+6 [m/s], delta_k+6 [rad], v_k+7 [m/s], delta_k+7 [rad], v_k+8 [m/s], delta_k+8 [rad], v_k+9 [m/s], delta_k+9 [rad], v_k+10 [m/s], delta_k+10 [rad], v_k+11 [m/s], delta_k+11 [rad], v_k+12 [m/s], delta_k+12 [rad], v_k+13 [m/s], delta_k+13 [rad], v_k+14 [m/s], delta_k+14 [rad], v_k+15 [m/s], delta_k+15 [rad], v_k+16 [m/s], delta_k+16 [rad], v_k+17 [m/s], delta_k+17 [rad], v_k+18 [m/s], delta_k+18 [rad], v_k+19 [m/s], delta_k+19 [rad], v_k+20 [m/s], delta_k+20 [rad], v_k+21 [m/s], delta_k+21 [rad], v_k+22 [m/s], delta_k+22 [rad], v_k+23 [m/s], delta_k+23 [rad], v_k+24 [m/s], delta_k+24 [rad], v_k+25 [m/s], delta_k+25 [rad], v_k+26 [m/s], delta_k+26 [rad], v_k+27 [m/s], delta_k+27 [rad], v_k+28 [m/s], delta_k+28 [rad], v_k+29 [m/s], delta_k+29 [rad]
-0.174608, -0.00648585, 0.00482228, 0.644273, -0.00774023, 0.144273, -0.00774023, -0.0683877, -0.00648585, 0.00482228, -0.10622, 0, 0, 0.5, 0, 0.144273, -0.00774023, 0.12898, -0.00733051, 0.1153, -0.00694649, 0.10306, -0.00658596, 0.0921082, -0.00624686, 0.0823078, -0.00592726, 0.0735363, -0.00562534, 0.0656839, -0.00533938, 0.0586526, -0.00506776, 0.0523545, -0.00480893, 0.0467108, -0.00456142, 0.041651, -0.00432382, 0.0371119, -0.00409478, 0.0330366, -0.00387298, 0.0293743, -0.00365716, 0.0260792, -0.00344606, 0.02311, -0.00323847, 0.0204298, -0.00303318, 0.0180049, -0.00282899, 0.015805, -0.00262468, 0.0138028, -0.00241905, 0.011973, -0.00221086, 0.0102929, -0.00199885, 0.00874153, -0.00178175, 0.00729939, -0.00155821, 0.00594849, -0.00132685, 0.00467194, -0.00108625, 0.0034538, -0.000834887, 0.00227882, -0.000571188, 0.00113233, -0.000293481
-0.14979, -0.00653868, 0.00432436, 0.644658, -0.00635112, 0.144658, -0.00635112, -0.0685699, -0.00653868, 0.00432436, -0.0812204, 0, 0, 0.5, 0, 0.144658, -0.00635112, 0.129324, -0.00605807, 0.115607, -0.00578172, 0.103334, -0.00552057, 0.0923535, -0.00527318, 0.082527, -0.00503823, 0.0737321, -0.00481443, 0.0658589, -0.00460059, 0.0588089, -0.00439553, 0.052494, -0.00419816, 0.0468353, -0.00400739, 0.041762, -0.00382218, 0.0372107, -0.00364153, 0.0331246, -0.00346443, 0.0294525, -0.0032899, 0.0261486, -0.00311698, 0.0231716, -0.00294467, 0.0204842, -0.00277202, 0.0180528, -0.00259801, 0.0158471, -0.00242165, 0.0138395, -0.0022419, 0.0120049, -0.00205771, 0.0103204, -0.00186796, 0.00876482, -0.00167152, 0.00731883, -0.00146718, 0.00596433, -0.0012537, 0.00468439, -0.00102975, 0.003463, -0.000793937, 0.00228489, -0.000544774, 0.00113535, -0.000280688
-0.105552, -0.015495, 0.0256719, 0.604073, -0.0567452, 0.104073, -0.0567452, -0.0493319, -0.015495, 0.0256719, -0.0562204, 0, 0, 0.5, 0, 0.104073, -0.0567452, 0.0930413, -0.052605, 0.0831723, -0.0487688, 0.0743429, -0.0452124, 0.0664428, -0.0419136, 0.0593732, -0.0388517, 0.0530458, -0.0360076, 0.0473815, -0.0333634, 0.0423094, -0.0309027, 0.0377662, -0.0286099, 0.0336951, -0.0264708, 0.0300452, -0.0244719, 0.0267709, -0.0226009, 0.0238311, -0.020846, 0.0211893, -0.0191961, 0.0188124, -0.0176411, 0.0166705, -0.0161712, 0.0147371, -0.0147771, 0.0129879, -0.0134501, 0.011401, -0.012182, 0.00995669, -0.0109647, 0.0086368, -0.00979061, 0.00742487, -0.00865236, 0.00630575, -0.00754276, 0.00526545, -0.00645481, 0.00429097, -0.00538164, 0.00337013, -0.00431645, 0.00249141, -0.00325247, 0.00164384, -0.00218296, 0.000816815, -0.00110111
-0.0787546, -0.0150602, 0.024762, 0.600281, -0.0546403, 0.100281, -0.0546403, -0.0475341, -0.0150602, 0.024762, -0.0312204, 0, 0, 0.5, 0, 0.100281, -0.0546403, 0.0896508, -0.0506587, 0.0801414, -0.0469692, 0.0716337, -0.0435488, 0.0640215, -0.0403759, 0.0572096, -0.0374307, 0.0511127, -0.0346948, 0.0456548, -0.0321511, 0.0407676, -0.0297837, 0.03639, -0.0275777, 0.0324672, -0.0255193, 0.0289503, -0.0235957, 0.0257953, -0.021795, 0.0229627, -0.0201057, 0.0204171, -0.0185173, 0.0181268, -0.01702, 0.016063, -0.0156044, 0.0142001, -0.0142615, 0.0125146, -0.012983, 0.0109856, -0.0117609, 0.00959386, -0.0105875, 0.00832207, -0.00945546, 0.0071543, -0.00835761, 0.00607596, -0.00728707, 0.00507357, -0.00623707, 0.0041346, -0.00520098, 0.00324732, -0.00417225, 0.00240062, -0.00314435, 0.00158394, -0.00211074, 0.00078705, -0.00106485
-0.0511751, -0.0145834, 0.0240531, 0.594839, -0.0531133, 0.094839, -0.0531133, -0.0449547, -0.0145834, 0.0240531, -0.00622044, 0, 0, 0.5, 0, 0.094839, -0.0531133, 0.0847859, -0.049241, 0.0757925, -0.0456528, 0.0677465, -0.0423264, 0.0605474, -0.0392407, 0.0541051, -0.0363766, 0.0483391, -0.0337161, 0.0431774, -0.0312425, 0.0385553, -0.0289404, 0.0344153, -0.0267954, 0.0307054, -0.024794, 0.0273793, -0.0229237, 0.0243955, -0.0211729, 0.0217166, -0.0195306, 0.0193092, -0.0179866, 0.0171432, -0.0165311, 0.0151914, -0.0151551, 0.0134295, -0.0138499, 0.0118355, -0.0126075, 0.0103894, -0.0114199, 0.00907325, -0.0102798, 0.00787047, -0.00918003, 0.00676607, -0.00811359, 0.00574625, -0.0070738, 0.00479826, -0.00605411, 0.00391024, -0.00504806, 0.0030711, -0.0040493, 0.00227035, -0.00305148, 0.00149798, -0.00204826, 0.00074434, -0.00103326
-0.0230684, -0.0140645, 0.0234281, 0.588285, -0.0518476, 0.0882849, -0.0518476, -0.0418479, -0.0140645, 0.0234281, 0.0187796, 0, 0, 0.5, 0, 0.0882849, -0.0518476, 0.0789264, -0.0480615, 0.0705546, -0.0445534, 0.0630647, -0.0413013, 0.056363, -0.0382849, 0.050366, -0.0354852, 0.0449985, -0.0328847, 0.0401934, -0.0304671, 0.0358908, -0.0282173, 0.0320369, -0.0261213, 0.0285834, -0.0241659, 0.0254872, -0.0223388, 0.0227096, -0.0206287, 0.0202158, -0.0190249, 0.0179748, -0.0175172, 0.0159584, -0.0160964, 0.0141415, -0.0147535, 0.0125014, -0.01348, 0.0110176, -0.0122681, 0.00967144, -0.0111101, 0.00844621, -0.00999867, 0.00732655, -0.00892696, 0.00629848, -0.00788815, 0.00534913, -0.00687572, 0.00446666, -0.00588327, 0.00364001, -0.00490453, 0.00285886, -0.0039333, 0.00211345, -0.00296342, 0.00139446, -0.00198873, 0.0006929, -0.00100302
0.00529948, -0.0135352, 0.0225907, 0.58118, -0.050016, 0.0811798, -0.050016, -0.0384801, -0.0135352, 0.0225907, 0.0437796, 0, 0, 0.5, 0, 0.0811798, -0.050016, 0.0725746, -0.0463624, 0.0648765, -0.0429772, 0.0579893, -0.0398391, 0.051827, -0.0369284, 0.0463126, -0.0342269, 0.0413771, -0.0317176, 0.0369587, -0.0293849, 0.0330024, -0.0272142, 0.0294586, -0.0251918, 0.026283, -0.0233051, 0.023436, -0.0215423, 0.0208819, -0.0198924, 0.0185889, -0.0183451, 0.0165282, -0.0168907, 0.0146741, -0.01552, 0.0130034, -0.0142246, 0.0114953, -0.0129962, 0.0101309, -0.0118273, 0.0088931, -0.0107104, 0.00776647, -0.00963859, 0.00673692, -0.00860509, 0.00579159, -0.00760341, 0.00491864, -0.00662723, 0.00410719, -0.0056704, 0.00334707, -0.00472687, 0.00262879, -0.00379066, 0.00194337, -0.00285583, 0.00128224, -0.00191645, 0.000637136, -0.000966523
0.0341996, -0.0130937, 0.0220043, 0.572952, -0.0487914, 0.0729518, -0.0487914, -0.0345799, -0.0130937, 0.0220043, 0.0687796, 0, 0, 0.5, 0, 0.0729518, -0.0487914, 0.0652187, -0.0452234, 0.0583009, -0.0419176, 0.0521118, -0.0388532, 0.0465741, -0.0360109, 0.0416186, -0.0333731, 0.0371833, -0.0309231, 0.0332128, -0.0286456, 0.0296574, -0.0265264, 0.0264728, -0.0245522, 0.0236191, -0.0227106, 0.0210606, -0.0209901, 0.0187654, -0.0193799, 0.0167048, -0.01787, 0.014853, -0.016451, 0.0131868, -0.0151139, 0.0116855, -0.0138503, 0.0103302, -0.0126524, 0.00910407, -0.0115127, 0.00799174, -0.0104239, 0.0069793, -0.00937934, 0.0060541, -0.00837235, 0.00520458, -0.00739662, 0.00442011, -0.006446, 0.0036909, -0.00551449, 0.00300782, -0.0045962, 0.00236234, -0.00368531, 0.0017464, -0.00277605, 0.00115228, -0.00186263, 0.000572559, -0.000939248
0.0634856, -0.012673, 0.0215006, 0.56391, -0.0477732, 0.0639099, -0.0477732, -0.030294, -0.012673, 0.0215006, 0.0937796, 0, 0, 0.5, 0, 0.0639099, -0.0477732, 0.0571353, -0.0442745, 0.0510749, -0.041033, 0.0456529, -0.0380283, 0.0408015, -0.0352416, 0.0364602, -0.0326555, 0.0325746, -0.0302537, 0.0290962, -0.0280213, 0.0259816, -0.0259441, 0.0231917, -0.0240093, 0.0206917, -0.0222046, 0.0184503, -0.0205188, 0.0164396, -0.0189414, 0.0146343, -0.0174624, 0.013012, -0.0160727, 0.0115524, -0.0147634, 0.0102371, -0.0135265, 0.00904984, -0.0123541, 0.00797568, -0.0112389, 0.00700121, -0.0101739, 0.00611426, -0.00915249, 0.00530373, -0.00816813, 0.0045595, -0.00721468, 0.00387227, -0.00628611, 0.00323344, -0.00537657, 0.00263502, -0.00448031, 0.00206955, -0.00359164, 0.00152994, -0.00270493, 0.00100946, -0.00181455, 0.000501594, -0.000914818
0.0927287, -0.0122667, 0.0206374, 0.554959, -0.0457717, 0.0549585, -0.0457717, -0.0260509, -0.0122667, 0.0206374, 0.11878, 0, 0, 0.5, 0, 0.0549585, -0.0457717, 0.0491328, -0.042424, 0.0439212, -0.0393222, 0.0392586, -0.036447, 0.0350868, -0.0337802, 0.0313535, -0.0313052, 0.0280121, -0.0290066, 0.025021, -0.0268697, 0.0223425, -0.0248814, 0.0199434, -0.0230292, 0.0177935, -0.0213014, 0.0158661, -0.0196872, 0.014137, -0.0181766, 0.0125846, -0.0167601, 0.0111895, -0.0154289, 0.00993433, -0.0141745, 0.00880329, -0.0129892, 0.0077823, -0.0118655, 0.00685859, -0.0107964, 0.0060206, -0.00977513, 0.00525788, -0.00879534, 0.00456088, -0.00785086, 0.00392089, -0.00693573, 0.00332991, -0.0060442, 0.00278055, -0.00517062, 0.00226595, -0.00430949, 0.00177968, -0.00345534, 0.00131565, -0.00260276, 0.000868071, -0.00174632, 0.00043134, -0.000880574
0.121956, -0.0118986, 0.0195692, 0.546039, -0.0431845, 0.0460395, -0.0431845, -0.0218232, -0.0118986, 0.0195692, 0.14378, 0, 0, 0.5, 0, 0.0460395, -0.0431845, 0.0411592, -0.0400375, 0.0367933, -0.0371215, 0.0328874, -0.034418, 0.0293926, -0.0319102, 0.0262652, -0.0295825, 0.0234661, -0.0274201, 0.0209604, -0.0254096, 0.0187166, -0.0235385, 0.0167068, -0.0217949, 0.0149059, -0.0201681, 0.0132912, -0.0186478, 0.0118428, -0.0172245, 0.0105423, -0.0158894, 0.00937362, -0.0146341, 0.00832211, -0.0134507, 0.00737463, -0.0123318, 0.00651933, -0.0112705, 0.00574553, -0.0102601, 0.00504354, -0.00929425, 0.00440459, -0.00836691, 0.00382071, -0.00747223, 0.00328458, -0.00660461, 0.00278951, -0.00575858, 0.00232931, -0.00492879, 0.00189822, -0.00411001, 0.00149086, -0.00329704, 0.00110214, -0.00248475, 0.000727194, -0.00166795, 0.000361339, -0.000841462
0.151058, -0.0115559, 0.0185334, 0.537386, -0.0406643, 0.0373856, -0.0406643, -0.0177212, -0.0115559, 0.0185334, 0.16878, 0, 0, 0.5, 0, 0.0373856, -0.0406643, 0.0334227, -0.0377135, 0.0298775, -0.0349788, 0.0267057, -0.0324431, 0.0238678, -0.0300906, 0.0213283, -0.0279066, 0.0190553, -0.0258773, 0.0170206, -0.0239902, 0.0151986, -0.0222334, 0.0135665, -0.0205959, 0.0121041, -0.0190676, 0.010793, -0.0176388, 0.00961673, -0.0163007, 0.00856072, -0.0150449, 0.00761171, -0.0138636, 0.00675785, -0.0127493, 0.00598846, -0.0116952, 0.00529393, -0.0106946, 0.00466557, -0.00974133, 0.00409553, -0.00882932, 0.00357668, -0.0079529, 0.00310255, -0.00710658, 0.00266719, -0.00628503, 0.00226518, -0.00548308, 0.00189148, -0.00469567, 0.00154142, -0.00391783, 0.00121063, -0.00314465, 0.000894976, -0.00237121, 0.000590507, -0.00159261, 0.00029342, -0.000803881
0.180062, -0.011205, 0.017467, 0.528939, -0.0380684, 0.0289393, -0.0380684, -0.0137175, -0.011205, 0.017467, 0.19378, 0, 0, 0.5, 0, 0.0289393, -0.0380684, 0.0258717, -0.0353196, 0.0231274, -0.0327718, 0.0206723, -0.030409, 0.0184755, -0.0282165, 0.0165097, -0.0261806, 0.0147503, -0.0242885, 0.0131752, -0.0225284, 0.0117648, -0.0208894, 0.0105015, -0.0193613, 0.00936949, -0.0179344, 0.00835457, -0.0166, 0.00744408, -0.0153496, 0.00662665, -0.0141755, 0.00589204, -0.0130704, 0.00523109, -0.0120274, 0.00463552, -0.01104, 0.0040979, -0.0101019, 0.0036115, -0.00920741, 0.00317025, -0.00835085, 0.00276862, -0.00752688, 0.00240161, -0.00673034, 0.00206461, -0.00595621, 0.00175342, -0.00519964, 0.00146415, -0.00445586, 0.00119318, -0.00372016, 0.000937121, -0.0029879, 0.000692779, -0.00225444, 0.000457097, -0.00151512, 0.000227129, -0.000765237
0.209131, -0.010959, 0.0166821, 0.520355, -0.0361473, 0.0203546, -0.0361473, -0.0096483, -0.010959, 0.0166821, 0.21878, 0, 0, 0.5, 0, 0.0203546, -0.0361473, 0.018197, -0.0335486, 0.0162668, -0.0311395, 0.0145399, -0.0289051, 0.0129948, -0.0268313, 0.0116122, -0.0249053, 0.0103747, -0.023115, 0.00926685, -0.0214492, 0.00827486, -0.0198976, 0.0073863, -0.0184505, 0.00659008, -0.0170989, 0.00587623, -0.0158343, 0.00523583, -0.014649, 0.00466088, -0.0135354, 0.0041442, -0.0124868, 0.00367931, -0.0114964, 0.00326042, -0.0105583, 0.00288228, -0.00966648, 0.00254017, -0.00881541, 0.00222981, -0.0079998, 0.00194733, -0.00721451, 0.00168918, -0.00645466, 0.00145215, -0.00571545, 0.00123328, -0.00499225, 0.00102981, -0.00428051, 0.000839227, -0.00357573, 0.000659129, -0.00287347, 0.00048727, -0.00216926, 0.000321502, -0.00145864, 0.000159752, -0.000737088
0.238057, -0.0106991, 0.0158988, 0.512072, -0.0342422, 0.0120716, -0.0342422, -0.00572208, -0.0106991, 0.0158988, 0.24378, 0, 0, 0.5, 0, 0.0120716, -0.0342422, 0.010792, -0.0317917, 0.00964728, -0.0295197, 0.00862314, -0.0274121, 0.0077068, -0.0254557, 0.00688679, -0.0236383, 0.00615286, -0.0219486, 0.00549585, -0.020376, 0.00490753, -0.0189109, 0.00438056, -0.0175439, 0.00390835, -0.0162668, 0.00348499, -0.0150714, 0.00310519, -0.0139504, 0.00276421, -0.0128969, 0.00245778, -0.0119041, 0.00218207, -0.0109661, 0.00193364, -0.0100769, 0.00170938, -0.00923096, 0.00150649, -0.00842307, 0.00132242, -0.00764816, 0.00115489, -0.00690139, 0.0010018, -0.00617809, 0.000861222, -0.00547372, 0.000731414, -0.00478386, 0.000610748, -0.00410417, 0.000497716, -0.00343036, 0.000390906, -0.00275818, 0.000288983, -0.00208336, 0.000190672, -0.00140164, 9.47436e-05, -0.000708654
0.266717, -0.0104464, 0.015158, 0.504352, -0.0324459, 0.00435167, -0.0324459, -0.00206274, -0.0104464, 0.015158, 0.26878, 0, 0, 0.5, 0, 0.00435167, -0.0324459, 0.00389038, -0.0301348, 0.00347772, -0.0279919, 0.00310853, -0.0260036, 0.0027782, -0.0241577, 0.0024826, -0.0224425, 0.00221803, -0.0208475, 0.00198118, -0.0193627, 0.0017691, -0.0179789, 0.00157914, -0.0166875, 0.00140891, -0.0154805, 0.00125629, -0.0143503, 0.00111938, -0.01329, 0.000996462, -0.0122929, 0.000885998, -0.0113529, 0.000786609, -0.0104642, 0.000697053, -0.00962111, 0.00061621, -0.00881851, 0.000543069, -0.00805136, 0.000476717, -0.00731489, 0.000416324, -0.0066045, 0.000361135, -0.00591575, 0.00031046, -0.00524433, 0.000263665, -0.00458602, 0.000220167, -0.00393669, 0.00017942, -0.00329223, 0.000140917, -0.00264859, 0.000104175, -0.00200168, 6.87347e-05, -0.0013474, 3.41539e-05, -0.000681589
0.295025, -0.0101903, 0.01442, 0.497374, -0.0306602, -0.00262648, -0.0306602, 0.00124498, -0.0101903, 0.01442, 0.29378, 0, 0, 0.5, 0, -0.00262648, -0.0306602, -0.00234807, -0.0284877, -0.00209901, -0.0264728, -0.00187618, -0.0246031, -0.00167681, -0.0228668, -0.00149839, -0.0212532, -0.00133871, -0.0197522, -0.00119576, -0.0183546, -0.00106776, -0.0170517, -0.000953101, -0.0158352, -0.000850359, -0.0146979, -0.000758246, -0.0136324, -0.000675612, -0.0126324, -0.000601423, -0.0116915, -0.000534752, -0.0108039, -0.000474765, -0.0099641, -0.000420712, -0.00916692, -0.000371919, -0.00840738, -0.000327774, -0.00768077, -0.000287726, -0.00698254, -0.000251276, -0.00630836, -0.000217966, -0.00565402, -0.00018738, -0.00501541, -0.000159137, -0.00438853, -0.000132883, -0.00376945, -0.000108291, -0.00315427, -8.50515e-05, -0.0025391, -6.28755e-05, -0.00192005, -4.14854e-05, -0.00129318, -2.06138e-05, -0.000654527
0.322914, -0.00994352, 0.0137192, 0.491279, -0.0289671, -0.00872128, -0.0289671, 0.00413398, -0.00994352, 0.0137192, 0.31878, 0, 0, 0.5, 0, -0.00872128, -0.0289671, -0.0077968, -0.0269258, -0.00696978, -0.0250322, -0.00622989, -0.0232747, -0.00556786, -0.0216423, -0.00497544, -0.0201249, -0.0044452, -0.0187131, -0.00397054, -0.017398, -0.0035455, -0.0161716, -0.00316479, -0.0150263, -0.00282363, -0.0139549, -0.00251777, -0.0129509, -0.00224338, -0.0120079, -0.00199703, -0.0111202, -0.00177565, -0.0102823, -0.00157646, -0.009489, -0.00139698, -0.00873533, -0.00123496, -0.00801664, -0.00108838, -0.00732847, -0.0009554, -0.00666654, -0.000834365, -0.00602673, -0.000723759, -0.00540505, -0.0006222, -0.00479761, -0.000528418, -0.0042006, -0.000441242, -0.00361027, -0.000359581, -0.00302292, -0.000282415, -0.00243483, -0.000208779, -0.00184229, -0.000137753, -0.00124153, -6.84486e-05, -0.000628737
0.350506, -0.00972293, 0.0130918, 0.485811, -0.0274515, -0.0141895, -0.0274515, 0.00672595, -0.00972293, 0.0130918, 0.34378, 0, 0, 0.5, 0, -0.0141895, -0.0274515, -0.0126853, -0.0255275, -0.0113398, -0.0237426, -0.010136, -0.0220856, -0.00905887, -0.0205462, -0.008095, -0.0191149, -0.00723231, -0.0177829, -0.00646003, -0.0165418, -0.0057685, -0.0153839, -0.00514908, -0.0143022, -0.00459402, -0.0132899, -0.00409639, -0.0123408, -0.00364996, -0.011449, -0.00324916, -0.010609, -0.00288897, -0.00981553, -0.00256489, -0.00906378, -0.00227288, -0.00834905, -0.00200927, -0.00766693, -0.00177078, -0.00701318, -0.00155443, -0.00638374, -0.0013575, -0.00577469, -0.00117755, -0.00518224, -0.00101231, -0.00460269, -0.000859732, -0.00403241, -0.000717897, -0.00346783, -0.000585035, -0.00290538, -0.000459487, -0.00234153, -0.000339682, -0.00177271, -0.000224123, -0.00119531, -0.000111365, -0.00060566
0.377923, -0.00953199, 0.0125572, 0.48071, -0.0261621, -0.0192903, -0.0261621, 0.00914378, -0.00953199, 0.0125572, 0.36878, 0, 0, 0.5, 0, -0.0192903, -0.0261621, -0.0172454, -0.0243379, -0.0154162, -0.0226453, -0.0137796, -0.0210737, -0.0123153, -0.0196134, -0.011005, -0.0182553, -0.00983217, -0.016991, -0.00878227, -0.0158127, -0.00784215, -0.0147132, -0.00700006, -0.0136855, -0.00624547, -0.0127235, -0.00556895, -0.0118211, -0.00496204, -0.0109727, -0.00441716, -0.0101732, -0.00392749, -0.00941763, -0.00348692, -0.00870125, -0.00308993, -0.00801966, -0.00273156, -0.00736866, -0.00240734, -0.00674421, -0.00211321, -0.00614243, -0.0018455, -0.00555958, -0.00160085, -0.00499204, -0.00137622, -0.00443626, -0.00116879, -0.00388877, -0.000975965, -0.00334614, -0.000795343, -0.00280495, -0.000624662, -0.00226179, -0.00046179, -0.00171323, -0.00030469, -0.00115579, -0.000151399, -0.000585921
0.405073, -0.00934426, 0.01206, 0.476175, -0.0249714, -0.0238246, -0.0249714, 0.0112931, -0.00934426, 0.01206, 0.39378, 0, 0, 0.5, 0, -0.0238246, -0.0249714, -0.0212992, -0.023239, -0.0190399, -0.0216313, -0.0170187, -0.0201382, -0.0152102, -0.0187506, -0.0135918, -0.0174598, -0.0121433, -0.0162579, -0.0108466, -0.0151374, -0.00968553, -0.0140915, -0.0086455, -0.0131137, -0.00771354, -0.0121979, -0.00687799, -0.0113386, -0.00612842, -0.0105303, -0.00545546, -0.00976819, -0.00485069, -0.00904749, -0.00430655, -0.00836377, -0.00381625, -0.00771281, -0.00337364, -0.00709058, -0.00297321, -0.00649324, -0.00260994, -0.00591708, -0.0022793, -0.00535853, -0.00197715, -0.00481412, -0.00169971, -0.00428044, -0.00144352, -0.00375416, -0.00120538, -0.003232, -0.000982296, -0.00271065, -0.000771495, -0.00218685, -0.000570338, -0.00165728, -0.00037631, -0.00111857, -0.000186987, -0.00056732
0.431958, -0.00918349, 0.0116519, 0.472197, -0.0239995, -0.027803, -0.0239995, 0.0131789, -0.00918349, 0.0116519, 0.41878, 0, 0, 0.5, 0, -0.027803, -0.0239995, -0.0248558, -0.0223418, -0.0222193, -0.0208031, -0.0198605, -0.0193739, -0.01775, -0.0180454, -0.0158614, -0.0168094, -0.0141711, -0.0156583, -0.0126579, -0.0145849, -0.0113029, -0.0135827, -0.0100892, -0.0126454, -0.00900158, -0.0117673, -0.00802651, -0.010943, -0.00715177, -0.0101674, -0.00636644, -0.0094358, -0.00566068, -0.00874357, -0.00502568, -0.00808651, -0.0044535, -0.00746055, -0.00393699, -0.00686184, -0.00346969, -0.00628667, -0.00304576, -0.00573148, -0.00265991, -0.00519283, -0.0023073, -0.00466738, -0.00198354, -0.00415184, -0.00168457, -0.00364299, -0.00140665, -0.00313766, -0.00114632, -0.00263267, -0.000900323, -0.00212483, -0.000665576, -0.00161093, -0.000439148, -0.00108773, -0.00021821, -0.00055189
0.458527, -0.00904155, 0.0113073, 0.468888, -0.0231837, -0.0311124, -0.0231837, 0.0147476, -0.00904155, 0.0113073, 0.44378, 0, 0, 0.5, 0, -0.0311124, -0.0231837, -0.0278145, -0.0215884, -0.0248641, -0.0201074, -0.0222246, -0.0187316, -0.0198629, -0.0174526, -0.0177495, -0.0162624, -0.0158579, -0.0151538, -0.0141646, -0.0141198, -0.0126483, -0.0131541, -0.0112901, -0.0122508, -0.0100731, -0.0114043, -0.00898193, -0.0106094, -0.00800308, -0.00986123, -0.00712426, -0.00915513, -0.00633449, -0.0084868, -0.0056239, -0.00785211, -0.00498361, -0.00724715, -0.00440562, -0.0066682, -0.0038827, -0.00611168, -0.00340831, -0.00557415, -0.00297653, -0.00505227, -0.00258195, -0.0045428, -0.00221965, -0.00404258, -0.00188509, -0.00354847, -0.00157409, -0.00305739, -0.00128277, -0.00256625, -0.00100749, -0.00207197, -0.000744802, -0.0015714, -0.000491422, -0.0010614, -0.000244185, -0.000538708
0.484578, -0.00883172, 0.0108046, 0.46667, -0.0219962, -0.0333302, -0.0219962, 0.0157989, -0.00883172, 0.0108046, 0.46878, 0, 0, 0.5, 0, -0.0333302, -0.0219962, -0.0297972, -0.0204916, -0.0266365, -0.0190945, -0.0238089, -0.0177964, -0.0212788, -0.0165894, -0.0190147, -0.0154658, -0.0169883, -0.014419, -0.0151743, -0.0134423, -0.0135499, -0.0125298, -0.0120949, -0.0116758, -0.0107911, -0.0108753, -0.0096222, -0.0101231, -0.00857356, -0.00941475, -0.0076321, -0.00874584, -0.00678603, -0.00811227, -0.00602479, -0.00751015, -0.00533886, -0.00693577, -0.00471967, -0.0063856, -0.00415947, -0.00585624, -0.00365127, -0.00534442, -0.0031887, -0.00484698, -0.002766, -0.00436083, -0.00237787, -0.00388294, -0.00201946, -0.00341033, -0.0016863, -0.00294005, -0.00137422, -0.00246915, -0.00107931, -0.00199466, -0.000797894, -0.00151358, -0.000526452, -0.00102287, -0.000261591, -0.000519416
0.510374, -0.00867226, 0.0104201, 0.464991, -0.021087, -0.0350087, -0.021087, 0.0165945, -0.00867226, 0.0104201, 0.49378, 0, 0, 0.5, 0, -0.0350087, -0.021087, -0.0312977, -0.0196518, -0.0279779, -0.018319, -0.0250078, -0.0170805, -0.0223504, -0.0159285, -0.0199723, -0.0148561, -0.0178438, -0.0138565, -0.0159384, -0.0129237, -0.0142323, -0.0120519, -0.012704, -0.0112358, -0.0113345, -0.0104704, -0.0101068, -0.00975101, -0.00900531, -0.00907316, -0.00801644, -0.00843273, -0.00712777, -0.00782579, -0.00632819, -0.0072486, -0.00560772, -0.00669763, -0.00495735, -0.00616949, -0.00436894, -0.00566092, -0.00383514, -0.00516879, -0.00334928, -0.00469005, -0.00290529, -0.00422173, -0.00249762, -0.00376093, -0.00212116, -0.00330477, -0.00177122, -0.00285039, -0.00144342, -0.00239496, -0.00113366, -0.0019356, -0.000838074, -0.00146941, -0.000552963, -0.000993449, -0.000274764, -0.000504683
0.535832, -0.00852471, 0.0100725, 0.464026, -0.0202679, -0.0359741, -0.0202679, 0.0170521, -0.00852471, 0.0100725, 0.51878, 0, 0, 0.5, 0, -0.0359741, -0.0202679, -0.0321608, -0.0188951, -0.0287494, -0.0176202, -0.0256975, -0.0164351, -0.0229667, -0.0153327, -0.020523, -0.0143061, -0.0183359, -0.0133491, -0.0163779, -0.0124558, -0.0146247, -0.0116207, -0.0130543, -0.0108386, -0.0116471, -0.0101049, -0.0103855, -0.00941491, -0.00925365, -0.00876452, -0.0082375, -0.00814973, -0.00732433, -0.00756676, -0.0065027, -0.00701205, -0.00576236, -0.00648217, -0.00509405, -0.00597389, -0.00448942, -0.00548408, -0.0039409, -0.0050097, -0.00344164, -0.00454785, -0.00298541, -0.00409564, -0.00256649, -0.00365028, -0.00217965, -0.00320899, -0.00182006, -0.00276901, -0.00148322, -0.00232759, -0.00116492, -0.00188195, -0.000861186, -0.00142927, -0.000568212, -0.000966697, -0.000282341, -0.000491283
